Car_Name,Real_Price,Predicted_Price,URL,Oportunidad_%
CITROEN C4 PureTech 130 SS 6v Shine,16990.0,18445.105,https://www.coches.net/citroen-c4-puretech-130-ss-6v-shine-5p-gasolina-2023-en-vizcaya-70271026-covo.aspx,7.8888433097618424
AUDI Q2 Advanced 30 TDI,22490.0,24413.049,https://www.coches.net/audi-q2-advanced-30-tdi-85kw-116cv-5p-diesel-2024-en-castellon-70125713-covo.aspx,7.877135058647634
KIA Stonic 1.0 TGDi MHEV MT Concept,17985.0,19519.668,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-mt-concept-5p-electrico-hibrido-2024-en-las-palmas-70373825-covo.aspx,7.8621622622214975
JEEP Avenger BEV Longitude,27990.0,30371.852,https://www.coches.net/jeep-avenger-bev-115kw-156cv-longitude-5p-electrico-hibrido-2024-en-vizcaya-70290194-covo.aspx,7.842299497607391
PEUGEOT 3008 Hybrid 225 eEAT8 Allure,16490.0,17892.393,https://www.coches.net/peugeot-3008-hybrid-225-eeat8-allure-5p-electrico-hibrido-2020-en-madrid-70490016-covo.aspx,7.837926493070281
SEAT León 2.0 TDI SS Reference Go,16890.0,18323.736,https://www.coches.net/seat-leon-20-tdi-85kw-ss-reference-go-5p-diesel-2022-en-madrid-70351132-covo.aspx,7.824475873538772
PEUGEOT 2008 Allure Puretech 130 SS EAT8,16990.0,18427.213,https://www.coches.net/peugeot-2008-allure-puretech-130-ss-eat8-5p-gasolina-2020-en-vizcaya-70236446-covo.aspx,7.799404604242642
MERCEDES-BENZ Clase C C 220 d,33900.0,36764.793,https://www.coches.net/mercedes-benz-clase-c-c-220-d-4p-electrico-hibrido-2023-en-valladolid-70383614-covo.aspx,7.792218417182624
CITROEN C4 Picasso BlueHDi Feel Edition,9990.0,10833.913,https://www.coches.net/citroen-c4-picasso-bluehdi-120cv-feel-edition-5p-diesel-2015-en-vizcaya-62229209-covo.aspx,7.789550084474145
AUDI A5 RS 5 4.2 FSI quattro S tronic,25990.0,28183.18,https://www.coches.net/audi-a5-rs-5-42-fsi-quattro-s-tronic-2p-gasolina-2011-en-a-coruna-62170286-covo.aspx,7.78187455006269
BMW Serie 1 116d,21990.0,23843.732,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2023-en-madrid-70281207-covo.aspx,7.77450605918697
KIA Ceed 1.6 MHEV iMT Drive,19640.0,21295.365,https://www.coches.net/kia-ceed-16-mhev-imt-100kw-136cv-drive-5p-electrico-hibrido-2024-en-huelva-70507243-covo.aspx,7.773359208241744
AUDI A6 Avant 2.0 TDI ultra S tron S line,15990.0,17332.951,https://www.coches.net/audi-a6-avant-20-tdi-190cv-ultra-s-tron-s-line-5p-diesel-2017-en-madrid-70320256-covo.aspx,7.747966047779073
MAZDA CX-30 eSKYACTIVX 2.0 AT Zenith,24900.0,26985.969,https://www.coches.net/mazda-cx-30-eskyactivx-20-137kw-at-zenith-5p-electrico-hibrido-2022-en-guadalajara-70484341-covo.aspx,7.729827190287546
FIAT 500 Dolcevita 1.0 Hybrid 70 CV,9990.0,10826.342,https://www.coches.net/fiat-500-dolcevita-10-hybrid-52kw-70-cv-3p-electrico-hibrido-2020-en-madrid-70347752-covo.aspx,7.725063669395772
KIA Stonic 1.0 TGDi MHEV MT Concept,14985.0,16238.306,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-mt-concept-5p-electrico-hibrido-2024-en-las-palmas-70371974-covo.aspx,7.7182046574984104
FIAT Grande Panda Icon MHEV,19990.0,21660.129,https://www.coches.net/km-0/fiat/grande-panda/vizcaya/icon-mhev-81kw-110cv-electrico-hibrido-de-km0-70302802-kovn.aspx,7.710613881748814
FIAT Grande Panda Icon MHEV,19990.0,21660.129,https://www.coches.net/km-0/fiat/grande-panda/vizcaya/icon-mhev-81kw-110cv-electrico-hibrido-de-km0-70466902-kovn.aspx,7.710613881748814
MINI CLUBMAN Cooper S,24490.0,26534.924,https://www.coches.net/mini-clubman-cooper-s-5p-gasolina-2020-en-madrid-70406249-covo.aspx,7.7065373971699005
BMW Serie 2 220dA Gran Coupe,24900.0,26978.69,https://www.coches.net/bmw-serie-2-220da-gran-coupe-4p-diesel-2022-en-murcia-70392968-covo.aspx,7.7049311707178605
AUDI A3 Sportback S line 40 etron S tron,21900.0,23726.223,https://www.coches.net/audi-a3-sportback-s-line-40-etron-150kw-s-tron-5p-electrico-hibrido-2020-en-madrid-70372738-covo.aspx,7.697064478862309
CUPRA León SP 1.5 eTSI DSG,27900.0,30225.55,https://www.coches.net/cupra-leon-sp-15-etsi-110kw-150cv-dsg-5p-electrico-hibrido-2025-en-barcelona-70489279-covo.aspx,7.693989757475729
FORD Puma 1.0 EcoBoost STLine MHEV,21990.0,23818.625,https://www.coches.net/ford-puma-10-ecoboost-125cv-stline-mhev-5p-electrico-hibrido-2023-en-sta-c-tenerife-62451023-covo.aspx,7.677290355761509
MERCEDES-BENZ Clase B B 200 d,32990.0,35729.793,https://www.coches.net/mercedes-benz-clase-b-b-200-d-5p-diesel-2025-en-jaen-70397732-covo.aspx,7.6680908035103315
RENAULT Scénic Dynamique dCi 110,5990.0,6487.3364,https://www.coches.net/renault-scenic-dynamique-dci-110-5p-diesel-2011-en-madrid-70470718-covo.aspx,7.666265369016334
KIA Ceed 1.0 TGDi Tech,14700.0,15919.045,https://www.coches.net/kia-ceed-10-tgdi-88kw-120cv-tech-5p-gasolina-2022-en-madrid-70406965-covo.aspx,7.657776756442601
CUPRA Formentor 1.4 eHybrid 204 CV DSG,24600.0,26638.291,https://www.coches.net/cupra-formentor-14-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2021-en-las-palmas-70314023-covo.aspx,7.651733417993732
VOLKSWAGEN Tiguan Advance 2.0 TDI,21900.0,23707.6,https://www.coches.net/volkswagen-tiguan-advance-20-tdi-110kw-150cv-5p-diesel-2020-en-cadiz-70428994-covo.aspx,7.624557691029158
VOLKSWAGEN T-Cross Advance 1.0 TSI DSG,16900.0,18294.236,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-81kw-110cv-dsg-5p-gasolina-2023-en-madrid-70472676-covo.aspx,7.621178075531601
CUPRA León SP 1.5 eTSI DSG,25980.0,28121.3,https://www.coches.net/cupra-leon-sp-15-etsi-110kw-150cv-dsg-5p-electrico-hibrido-2025-en-madrid-70484627-covo.aspx,7.614515409179513
KIA Sportage 1.6 TGDi MHEV Tech 4x2,22875.0,24757.35,https://www.coches.net/kia-sportage-16-tgdi-110kw-150cv-mhev-tech-4x2-5p-electrico-hibrido-2022-en-valencia-70315426-covo.aspx,7.603195168606418
RENAULT Mégane Techno Blue dCi,15850.0,17147.139,https://www.coches.net/renault-megane-techno-blue-dci-85-kw-115cv-5p-diesel-2022-en-sevilla-70486120-covo.aspx,7.564752911239861
KIA e-Niro eNiro Emotion Long Range,26350.0,28503.51,https://www.coches.net/kia-e-niro-eniro-150kw-emotion-long-range-5p-electrico-hibrido-2022-en-sevilla-62250255-covo.aspx,7.555244190391301
RENAULT Clio Emotion 1.5DCI85,5490.0,5933.39,https://www.coches.net/renault-clio-emotion-15dci85-3p-diesel-2007-en-madrid-70467748-covo.aspx,7.472795931196783
VOLKSWAGEN Golf Life 1.5 eTSI DSG,21590.0,23333.01,https://www.coches.net/volkswagen-golf-life-15-etsi-110kw-150cv-dsg-5p-electrico-hibrido-2021-en-madrid-70326902-covo.aspx,7.470145442586077
MERCEDES-BENZ Clase GLA GLA 200 d Style,17490.0,18901.47,https://www.coches.net/mercedes-benz-clase-gla-gla-200-d-style-5p-diesel-2017-en-madrid-70224471-covo.aspx,7.467517873578165
MG ZS 1.0T Luxury Auto,17500.0,18895.104,https://www.coches.net/mg-zs-10t-luxury-auto-5p-gasolina-2022-en-jaen-70398794-covo.aspx,7.383412927435627
SEAT León SP 2.0 TDI DSG SS FR XXL,32700.0,35294.617,https://www.coches.net/km-0/seat/leon/burgos/sp-20-tdi-110kw-dsg-ss-fr-xxl-diesel-de-km0-70158867-kovn.aspx,7.351311316726545
KIA Niro 1.6 GDi HEV Concept,19900.0,21477.951,https://www.coches.net/kia-niro-16-gdi-hev-104kw-141cv-concept-5p-electrico-hibrido-2022-en-madrid-70487925-covo.aspx,7.346842160351399
MG MG3 1.5 Standard,15290.0,16499.658,https://www.coches.net/mg-mg3-15-standard-5p-gasolina-2024-en-huelva-70414202-covo.aspx,7.331413707078449
MG MG3 1.5 Standard,15290.0,16499.658,https://www.coches.net/mg-mg3-15-standard-5p-gasolina-2024-en-huelva-70380176-covo.aspx,7.331413707078449
KIA Picanto 1.0 TGDi xLine,13490.0,14553.261,https://www.coches.net/kia-picanto-10-tgdi-74kw-100cv-xline-5p-gasolina-2022-en-barcelona-70105576-covo.aspx,7.3059966492958015
VOLVO V60 2.0 B4 D Plus Dark Auto,26990.0,29112.516,https://www.coches.net/volvo-v60-20-b4-d-plus-dark-auto-5p-electrico-hibrido-2024-en-murcia-70242123-covo.aspx,7.290732454523156
AUDI A6 Avant 4.0 TFSI quattro S tronic S6,27900.0,30088.938,https://www.coches.net/audi-a6-avant-40-tfsi-420cv-quattro-s-tronic-s6-5p-gasolina-2014-en-murcia-70211911-covo.aspx,7.274891311798563
FORD Focus 1.5 Ecoblue Trend,16450.0,17739.443,https://www.coches.net/ford-focus-15-ecoblue-88kw-trend-5p-diesel-2022-en-madrid-70281262-covo.aspx,7.268792674340318
JEEP Compass 4Xe 1.3 PHEV S AT AWD,26990.0,29075.559,https://www.coches.net/jeep-compass-4xe-13-phev-177kw-240cv-s-at-awd-5p-electrico-hibrido-2023-en-sta-c-tenerife-62460920-covo.aspx,7.172892610215598
MERCEDES-BENZ Clase C Coupe C 220 d,32990.0,35536.848,https://www.coches.net/mercedes-benz-clase-c-coupe-c-220-d-2p-diesel-2020-en-barcelona-70498311-covo.aspx,7.16677990373768
SEAT Ibiza 1.0 TSI FR Salta,18900.0,20351.826,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-salta-5p-gasolina-2025-en-guipuzcoa-70397554-covo.aspx,7.133640782964903
FORD Focus 1.5 Ecoblue Active Sytle SIP,14990.0,16135.245,https://www.coches.net/ford-focus-15-ecoblue-88kw-active-sytle-sip-5p-diesel-2022-en-vizcaya-62399073-covo.aspx,7.097785678926985
BMW Serie 1 118d Business,25985.0,27964.34,https://www.coches.net/bmw-serie-1-118d-business-5p-diesel-2023-en-las-palmas-70354427-covo.aspx,7.078085357314023
FORD Focus 1.0 Ecoboost MHEV STLine,15900.0,17110.975,https://www.coches.net/ford-focus-10-ecoboost-mhev-92kw-stline-5p-electrico-hibrido-2021-en-valencia-70446249-covo.aspx,7.07718079782267
CITROEN C3 PureTech SS Shine EAT6,13990.0,15054.897,https://www.coches.net/citroen-c3-puretech-81kw-110cv-ss-shine-eat6-5p-gasolina-2023-en-valencia-70306875-covo.aspx,7.073428853969668
CITROEN C4 BlueHDi 130 SS EAT8 Feel Pack,16990.0,18281.584,https://www.coches.net/citroen-c4-bluehdi-130-ss-eat8-feel-pack-5p-diesel-2021-en-vizcaya-70271034-covo.aspx,7.064945715201143
VOLKSWAGEN Golf GTI Clubsport 2.0 TSI DSG,36990.0,39801.812,https://www.coches.net/volkswagen-golf-gti-clubsport-20-tsi-221kw-300cv-dsg-5p-gasolina-2022-en-sta-c-tenerife-70382136-covo.aspx,7.064533807348597
DFSK 500 1.5 T Intelligent,16985.0,18276.096,https://www.coches.net/dfsk-500-15-t-intelligent-5p-gasolina-2023-en-sta-c-tenerife-70430304-covo.aspx,7.06439561325036
BMW Serie 2 Active Tourer 225e xDrive,35900.0,38616.164,https://www.coches.net/bmw-serie-2-active-tourer-225e-xdrive-5p-electrico-hibrido-2025-en-sta-c-tenerife-70507402-covo.aspx,7.033749023087603
MITSUBISHI Eclipse Cross PHEV Kaiteki 4WD,32190.0,34624.46,https://www.coches.net/mitsubishi-eclipse-cross-phev-kaiteki-4wd-5p-electrico-hibrido-2021-en-huelva-70261337-covo.aspx,7.031043578972687
AUDI A3 Sportback S line 35 TFSI S tronic,33900.0,36460.03,https://www.coches.net/audi-a3-sportback-s-line-35-tfsi-110kw-s-tronic-5p-electrico-hibrido-2025-en-jaen-70415015-covo.aspx,7.021472999971716
PEUGEOT 308 Allure Hybrid 180 eEAT8,24990.0,26871.81,https://www.coches.net/peugeot-308-5p-allure-hybrid-180-eeat8-5p-electrico-hibrido-2023-en-ciudad-real-70229536-covo.aspx,7.0029168432561795
VOLKSWAGEN Polo GTI 2.0 TSI DSG,27990.0,30096.46,https://www.coches.net/volkswagen-polo-gti-20-tsi-152kw-207cv-dsg-5p-gasolina-2024-en-madrid-70463616-covo.aspx,6.999032018662908
LAND-ROVER Defender 4.4 V8 635 Octa 110 Auto 4WD,197900.0,212747.44,https://www.coches.net/land-rover-defender-44-v8-635-octa-110-auto-4wd-5p-electrico-hibrido-2025-en-madrid-70024210-covo.aspx,6.978903094896266
KIA Ceed 1.0 TGDi Tech,16900.0,18167.682,https://www.coches.net/kia-ceed-10-tgdi-88kw-120cv-tech-5p-gasolina-2019-en-madrid-70457803-covo.aspx,6.977674233295238
FORD Fiesta 1.6 EcoBoost ST,14999.0,16122.042,https://www.coches.net/ford-fiesta-16-ecoboost-182cv-st-3p-3p-gasolina-2016-en-alicante-70310023-covo.aspx,6.965879339178681
AUDI A6 allroad quattro 3.0 Bi TDI quattro tiptronic,16900.0,18165.107,https://www.coches.net/audi-a6-allroad-quattro-30-bi-tdi-313cv-quattro-tiptronic-5p-diesel-2013-en-malaga-70279217-covo.aspx,6.9644918276206695
JEEP Grand Cherokee 3.0 V6 Diesel Overland 250 CV,23900.0,25670.812,https://www.coches.net/jeep-grand-cherokee-30-v6-diesel-overland-250-cv-5p-diesel-2015-en-barcelona-70056792-covo.aspx,6.8981552492738585
DACIA Duster Essent. Blue dCi 4X2,15985.0,17169.027,https://www.coches.net/dacia-duster-essent-blue-dci-85kw-115cv-4x2-5p-diesel-2021-en-sta-c-tenerife-70273586-covo.aspx,6.896298316986598
SEAT León SP 2.0 TDI Style,12470.0,13392.927,https://www.coches.net/seat-leon-sp-20-tdi-85kw-style-5p-diesel-2021-en-madrid-70269290-covo.aspx,6.891150638706576
SEAT Ibiza 1.0 TSI Style XL,16590.0,17816.041,https://www.coches.net/seat-ibiza-10-tsi-81kw-110cv-style-xl-5p-gasolina-2023-en-madrid-70282108-covo.aspx,6.881669247111293
NISSAN JUKE DIGT 114 CV 6MT Acenta,13750.0,14762.932,https://www.coches.net/nissan-juke-digt-84-kw-114-cv-6mt-acenta-5p-gasolina-2023-en-castellon-70367202-covo.aspx,6.8613176927378685
MG ZS 1.5 Luxury,12400.0,13310.843,https://www.coches.net/mg-zs-15-luxury-5p-gasolina-2022-en-madrid-70487928-covo.aspx,6.84286328777871
OPEL Mokka X 1.4 T 4X2 SS Selective,10990.0,11797.085,https://www.coches.net/opel-mokka-x-14-t-103kw-140cv-4x2-ss-selective-5p-gasolina-2017-en-vizcaya-70271025-covo.aspx,6.841393137456577
MERCEDES-BENZ CLA CLA 200,38990.0,41831.844,https://www.coches.net/mercedes-benz-cla-cla-200-4p-electrico-hibrido-2025-en-jaen-70347494-covo.aspx,6.793493891839277
RENAULT Talisman Business TCe EDC GPF,19900.0,21346.379,https://www.coches.net/renault-talisman-business-tce-117-kw-160cv-edc-gpf-4p-gasolina-2019-en-valladolid-70501049-covo.aspx,6.77575767113604
MERCEDES-BENZ CLA CLA 200,38990.0,41816.574,https://www.coches.net/mercedes-benz-cla-cla-200-4p-electrico-hibrido-2025-en-jaen-70265519-covo.aspx,6.7594590698981785
VOLKSWAGEN Touareg Prem Eleg 3.0 V6 TDI Tip 4M,38990.0,41799.44,https://www.coches.net/volkswagen-touareg-prem-eleg-30-v6-tdi-210kw-tip-4m-5p-diesel-2022-en-murcia-70382421-covo.aspx,6.721241508815767
VOLVO XC40 1.5 T5 Twin Momentum Auto,25900.0,27755.646,https://www.coches.net/volvo-xc40-15-t5-twin-momentum-auto-5p-electrico-hibrido-2020-en-madrid-70475905-covo.aspx,6.685653981865036
BMW Serie 7 740i,17900.0,19179.168,https://www.coches.net/bmw-serie-7-740i-4p-gasolina-2012-en-alicante-70426248-covo.aspx,6.669569664514334
CITROEN C5 Aircross BlueHdi SS Feel,16990.0,18203.814,https://www.coches.net/citroen-c5-aircross-bluehdi-96kw-130cv-ss-feel-5p-diesel-2019-en-madrid-70319710-covo.aspx,6.66791268528134
HONDA Jazz 1.5 iMMD ELEGANCE,20550.0,21999.885,https://www.coches.net/honda-jazz-15-immd-elegance-5p-electrico-hibrido-2023-en-navarra-70489395-covo.aspx,6.590419818427671
MAZDA CX-60 eSkyactiv PHEV Takumi,36985.0,39589.54,https://www.coches.net/mazda-cx-60-eskyactiv-phev-takumi-5p-electrico-hibrido-2022-en-las-palmas-70497382-covo.aspx,6.578856748971526
SEAT Ibiza 1.0 TSI FR XL,16900.0,18089.273,https://www.coches.net/seat-ibiza-10-tsi-81kw-110cv-fr-xl-5p-gasolina-2024-en-madrid-70494893-covo.aspx,6.574467689976837
LAND-ROVER Range Rover Evoque 1.5 P300e I3 SE AUTO 4WD PHEV,42900.0,45912.547,https://www.coches.net/land-rover-range-rover-evoque-15-p300e-i3-se-auto-4wd-phev-5p-electrico-hibrido-2023-en-madrid-58266880-covo.aspx,6.56148935323031
FORD Focus STLine X 1.0T EcoBoost mHEV Auto,27900.0,29857.809,https://www.coches.net/km-0/ford/focus/vizcaya/stline-x-10t-ecoboost-mhev-114kw-auto-electrico-hibrido-de-km0-70396291-kovn.aspx,6.557107456840685
DACIA Sandero Stepway Expression TCe,16600.0,17763.285,https://www.coches.net/dacia-sandero-stepway-expression-tce-67kw-90cv-5p-gasolina-2024-en-madrid-70473953-covo.aspx,6.5488176652993655
DACIA Sandero Stepway Expression TCe,16600.0,17763.285,https://www.coches.net/dacia-sandero-stepway-expression-tce-67kw-90cv-5p-gasolina-2024-en-madrid-70468273-covo.aspx,6.5488176652993655
PEUGEOT e-2008 Electrico Allure 136,19900.0,21294.299,https://www.coches.net/peugeot-e-2008-electrico-allure-136-100kw-5p-electrico-hibrido-2023-en-lugo-70494941-covo.aspx,6.547756464671396
RENAULT Mégane Business Blue dCi,14900.0,15941.126,https://www.coches.net/renault-megane-business-blue-dci-81-kw-115cv-5p-diesel-2018-en-guadalajara-70307577-covo.aspx,6.531069248767116
FIAT 500 Cult 1.0 Hybrid 70 CV,11400.0,12195.967,https://www.coches.net/fiat-500-cult-10-hybrid-51kw-70-cv-3p-electrico-hibrido-2021-en-valladolid-70421693-covo.aspx,6.526475597481557
MAZDA CX-60 eSkyactiv PHEV AWD ExclusiveLine,36490.0,39028.96,https://www.coches.net/mazda-cx-60-eskyactiv-phev-awd-exclusiveline-5p-electrico-hibrido-2022-en-madrid-70511746-covo.aspx,6.505325472450646
DACIA Spring Expression Electric,10985.0,11748.558,https://www.coches.net/dacia-spring-expression-electric-33kw-45cv-5p-electrico-hibrido-2023-en-las-palmas-70497390-covo.aspx,6.499160510311978
TESLA Model 3 Gran Autonomia RWD,28900.0,30908.164,https://www.coches.net/tesla-model-3-gran-autonomia-rwd-4p-electrico-hibrido-2022-en-madrid-70466079-covo.aspx,6.497196204987304
LAND-ROVER Range Rover Evoque 2.0 D163 AUTO 4WD MHEV,26590.0,28432.637,https://www.coches.net/land-rover-range-rover-evoque-20-d163-auto-4wd-mhev-5p-electrico-hibrido-2022-en-madrid-70281254-covo.aspx,6.480709956579113
KIA Picanto 1.0 DPi Concept,11490.0,12282.678,https://www.coches.net/kia-picanto-10-dpi-49kw-67cv-concept-5p-gasolina-2022-en-madrid-70448233-covo.aspx,6.4536231554505985
NISSAN QASHQAI DIGT mHEV 4x2 Acenta,20490.0,21900.941,https://www.coches.net/nissan-qashqai-digt-103kw-140cv-mhev-4x2-acenta-5p-electrico-hibrido-2025-en-murcia-70445940-covo.aspx,6.442377887223384
MERCEDES-BENZ CLA CLA 200,38990.0,41673.93,https://www.coches.net/mercedes-benz-cla-cla-200-4p-electrico-hibrido-2025-en-jaen-70348984-covo.aspx,6.440308623703031
TOYOTA Yaris 1.5 100H Active,14990.0,16019.576,https://www.coches.net/toyota-yaris-15-100h-active-5p-electrico-hibrido-2019-en-las-palmas-62537313-covo.aspx,6.426987585867535
VOLKSWAGEN Golf Ready2Go 1.6 TDI,12990.0,13875.342,https://www.coches.net/volkswagen-golf-ready2go-16-tdi-85kw-115cv-5p-diesel-2019-en-murcia-70366682-covo.aspx,6.380684597437422
SKODA Kamiq 1.0 TSI SELECTION,15700.0,16767.562,https://www.coches.net/skoda-kamiq-10-tsi-85kw-115cv-selection-5p-gasolina-2023-en-madrid-70351154-covo.aspx,6.366831792038945
OPEL Corsa 1.2T XHL GS,14990.0,16007.786,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-gs-5p-gasolina-2024-en-las-palmas-62418353-covo.aspx,6.358069281836909
FORD Puma 1.0 EcoBoost STLine MHEV,15490.0,16536.916,https://www.coches.net/ford-puma-10-ecoboost-125cv-stline-mhev-5p-electrico-hibrido-2021-en-madrid-70359485-covo.aspx,6.330781474827685
CITROEN C4 Spacetourer BlueHDi EAT8 Feel,11990.0,12797.986,https://www.coches.net/citroen-c4-spacetourer-bluehdi-96kw-130cv-eat8-feel-5p-diesel-2019-en-valencia-70388194-covo.aspx,6.313386398525525
VOLKSWAGEN Golf Sport RLine 1.6 TDI,13000.0,13875.342,https://www.coches.net/volkswagen-golf-sport-rline-16-tdi-85kw-115cv-5p-diesel-2020-en-murcia-70344495-covo.aspx,6.308614300745688
LAND-ROVER Range Rover Velar 2.0 D180 S 4WD Auto,24890.0,26562.893,https://www.coches.net/land-rover-range-rover-velar-20-d180-132kw-180cv-s-4wd-auto-5p-diesel-2020-en-madrid-70316383-covo.aspx,6.297855450812823
RENAULT Clio Evolution dCi 100,18990.0,20263.963,https://www.coches.net/renault-clio-evolution-dci-100-74kw-5p-diesel-2024-en-valencia-62474774-covo.aspx,6.286839832372528
NISSAN QASHQAI DIGT mHEV Xtronic Acenta,21999.0,23473.89,https://www.coches.net/nissan-qashqai-digt-116kw-158cv-mhev-xtronic-acenta-5p-electrico-hibrido-2021-en-murcia-70382736-covo.aspx,6.283111089515013
TOYOTA Rav4 2.5l 220H Advance,27490.0,29320.992,https://www.coches.net/toyota-rav4-25l-220h-advance-5p-electrico-hibrido-2021-en-madrid-70424762-covo.aspx,6.244646074018535
MERCEDES-BENZ Clase GLA GLA 220 CDI Urban,13999.0,14929.289,https://www.coches.net/mercedes-benz-clase-gla-gla-220-cdi-urban-5p-diesel-2015-en-alicante-70487345-covo.aspx,6.2313018296145
FORD Focus 1.0 Ecoboost MHEV STLine,17450.0,18602.32,https://www.coches.net/ford-focus-10-ecoboost-mhev-92kw-stline-5p-electrico-hibrido-2023-en-madrid-70070090-covo.aspx,6.1944977462068955
HYUNDAI Kona EV 65kWh Tecno 2C,33990.0,36222.16,https://www.coches.net/hyundai-kona-ev-150kw-65kwh-tecno-2c-5p-electrico-hibrido-2023-en-murcia-70482905-covo.aspx,6.1624158985030855
AUDI Q2 Sport 35 TDI S tronic,23500.0,25038.637,https://www.coches.net/audi-q2-sport-35-tdi-110kw-150cv-s-tronic-5p-diesel-2020-en-cuenca-70317421-covo.aspx,6.145049892424067
AUDI Q5 SPORTBACK S Line 55 TFSI e quattroultra,44610.0,47528.918,https://www.coches.net/audi-q5-sportback-s-line-55-tfsi-e-quattroultra-5p-electrico-hibrido-2023-en-madrid-70326886-covo.aspx,6.141351609706689
MAZDA CX-60 eSkyactiv PHEV AWD ExclusiveLine,37490.0,39942.613,https://www.coches.net/mazda-cx-60-eskyactiv-phev-awd-exclusiveline-5p-electrico-hibrido-2022-en-madrid-70511748-covo.aspx,6.140342555907113
RENAULT Kadjar Zen Energy TCe,13290.0,14159.408,https://www.coches.net/renault-kadjar-zen-energy-tce-97kw-130cv-5p-gasolina-2016-en-madrid-70316390-covo.aspx,6.140145058697584
AUDI A1 Sportback 25 TFSI,16990.0,18101.068,https://www.coches.net/audi-a1-sportback-25-tfsi-70kw-95cv-5p-gasolina-2022-en-sta-c-tenerife-60883573-covo.aspx,6.138136917203286
CUPRA Formentor 1.4 eHybrid 204 CV DSG,24490.0,26087.725,https://www.coches.net/cupra-formentor-14-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2022-en-madrid-70281208-covo.aspx,6.1244306787907234
FIAT 500X Lounge 1.3 MultiJet 4x2,8990.0,9574.589,https://www.coches.net/fiat-500x-lounge-13-multijet-95cv-4x2-5p-diesel-2015-en-valencia-62269161-covo.aspx,6.105628923565684
SEAT León SP 1.5 TSI SS Xcellence,15495.0,16498.477,https://www.coches.net/seat-leon-sp-15-tsi-96kw-ss-xcellence-5p-gasolina-2021-en-sta-c-tenerife-70509653-covo.aspx,6.082237706606434
BENTLEY Continental Flying Spur 6.0 Speed,50000.0,53231.887,https://www.coches.net/bentley-continental-flying-spur-60-speed-4p-gasolina-2009-en-murcia-60523913-covo.aspx,6.071336031776655
DS DS 3 BlueHDi SS Desire,12290.0,13084.214,https://www.coches.net/ds-ds-3-bluehdi-73kw-100cv-ss-desire-3p-diesel-2016-en-madrid-70316428-covo.aspx,6.070015938666548
VOLKSWAGEN Polo Polo 1.0 TSI,14990.0,15956.388,https://www.coches.net/volkswagen-polo-polo-10-tsi-70kw-95cv-5p-gasolina-2023-en-valencia-70286361-covo.aspx,6.0564315292764865
FORD Puma 1.0 EcoBoost STLine MHEV,18500.0,19691.584,https://www.coches.net/ford-puma-10-ecoboost-125cv-stline-mhev-5p-electrico-hibrido-2021-en-huelva-70064013-covo.aspx,6.051234808334898
AUDI A4 2.0 TDI S tronic,15375.0,16362.432,https://www.coches.net/audi-a4-20-tdi-110kw-150cv-s-tronic-4p-diesel-2018-en-valencia-70315523-covo.aspx,6.034748760528865
MERCEDES-BENZ Clase GLC GLC 250 d 4MATIC,34990.0,37231.812,https://www.coches.net/mercedes-benz-clase-glc-glc-250-d-4matic-5p-diesel-2018-en-badajoz-70321989-covo.aspx,6.0212284857203775
MAZDA CX-60 eSkyactiv PHEV AWD Homura,33990.0,36162.582,https://www.coches.net/mazda-cx-60-eskyactiv-phev-awd-homura-5p-electrico-hibrido-2022-en-madrid-70477335-covo.aspx,6.007817775214605
OPEL Corsa 1.2T XHL GS,14490.0,15414.729,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-gs-5p-gasolina-2023-en-madrid-70417628-covo.aspx,5.998993201130057
MAZDA CX-30 eSKYACTIVG 2.0 2WD Homura,21900.0,23294.969,https://www.coches.net/mazda-cx-30-eskyactivg-20-110-kw-2wd-homura-5p-electrico-hibrido-2022-en-valencia-70354560-covo.aspx,5.988283414202906
NISSAN QASHQAI DIGT mHEV 4x2 Acenta,21500.0,22868.832,https://www.coches.net/nissan-qashqai-digt-103kw-140cv-mhev-4x2-acenta-5p-electrico-hibrido-2024-en-madrid-70487930-covo.aspx,5.9855791033818715
CITROEN C3 PureTech CSeries,10985.0,11683.27,https://www.coches.net/citroen-c3-puretech-60kw-83cv-cseries-5p-gasolina-2023-en-las-palmas-70484080-covo.aspx,5.9766620070032035
FORD Focus 1.0 Ecoboost MHEV STLine X,20900.0,22226.896,https://www.coches.net/ford-focus-10-ecoboost-mhev-114kw-stline-x-5p-electrico-hibrido-2023-en-guipuzcoa-70465787-covo.aspx,5.969778485753861
BMW Serie 8 840d xDrive,89900.0,95585.37,https://www.coches.net/bmw-serie-8-840d-xdrive-2p-electrico-hibrido-2026-en-murcia-70445514-covo.aspx,5.947947217012411
