Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Ref
AUDI,AUDI A3 Sportback S line 35 TFSI S tronic,22.990 €,2021,130.701 km,Híbrido,150 cv,Asturias,https://www.coches.net/audi-a3-sportback-s-line-35-tfsi-110kw-s-tronic-5p-electrico-hibrido-2022-en-asturias-70409754-covo.aspx
AUDI,AUDI A3 Sportback 1.6 TDI Ambition,6.990 €,2012,251.407 km,Diesel,105 cv,Sevilla,https://www.coches.net/audi-a3-sportback-16-tdi-105cv-ambition-5p-diesel-2013-en-sevilla-70411028-covo.aspx
RENAULT,RENAULT Kangoo Combi Expression 1.6 16v,8.500 €,2009,140.000 km,Gasolina,105 cv,Murcia,https://www.coches.net/renault-kangoo-combi-expression-16-16v-105cv-5p-gasolina-2009-en-murcia-70412221-covo.aspx
CITROEN,CITROEN Grand C4 Picasso eHDi 115 Airdream Intensive,9.500 €,2014,170.000 km,Diesel,115 cv,Murcia,https://www.coches.net/citroen-grand-c4-picasso-ehdi-115-airdream-intensive-5p-diesel-2014-en-murcia-70412289-covo.aspx
AUDI,AUDI A4 2.0 TDI Avant,17.999 €,2017,144.000 km,Diesel,150 cv,Cádiz,https://www.coches.net/audi-a4-20-tdi-110kw-150cv-avant-5p-diesel-2018-en-cadiz-70413168-covo.aspx
AUDI,AUDI A4 Avant Advanced 35 TDI S tronic,26.490 €,2022,78.000 km,Híbrido,163 cv,Madrid,https://www.coches.net/audi-a4-avant-advanced-35-tdi-120kw-s-tronic-5p-electrico-hibrido-2023-en-madrid-70414415-covo.aspx
AUDI,AUDI Q3 Sportback 35 TDI quattro,30.990 €,2020,104.000 km,Diesel,150 cv,Madrid,https://www.coches.net/audi-q3-sportback-35-tdi-quattro-110kw-150cv-5p-diesel-2021-en-madrid-70414528-covo.aspx
PEUGEOT,PEUGEOT 3008 Hybrid 300 eEAT8 GT,24.990 €,2021,51.000 km,Híbrido enchufable,300 cv,Madrid,https://www.coches.net/peugeot-3008-hybrid-300-eeat8-gt-5p-electrico-hibrido-2021-en-madrid-70414606-covo.aspx
KIA,KIA Stonic 1.0 TGDi MHEV MT Concept,15.985 €,2023,42.211 km,Híbrido,100 cv,Las Palmas,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-mt-concept-5p-electrico-hibrido-2023-en-las-palmas-70415128-covo.aspx
OMODA,OMODA 5 1.6 TGDI DCT,22.985 €,2023,48.149 km,Gasolina,197 cv,Las Palmas,https://www.coches.net/omoda-5-16-tgdi-145kw-197cv-dct-5p-gasolina-2023-en-las-palmas-70415129-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure Puretech 100 SS 6 Vel. MAN,15.985 €,2023,53.062 km,Gasolina,100 cv,Las Palmas,https://www.coches.net/peugeot-2008-allure-puretech-100-ss-6-vel-man-5p-gasolina-2023-en-las-palmas-70415130-covo.aspx
DS,DS DS 7 ETENSE 225 PERFORMANCE LINE,26.985 €,2023,54.026 km,Híbrido enchufable,225 cv,Las Palmas,https://www.coches.net/ds-ds-7-etense-225-performance-line--5p-electrico-hibrido-2023-en-las-palmas-70415131-covo.aspx
MINI,MINI MINI COOPER S CABRIO,27.500 €,2022,56.000 km,Gasolina,178 cv,Alicante,https://www.coches.net/mini-mini-cooper-s-cabrio-2p-gasolina-2022-en-alicante-70415567-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Mercedes-AMG GT MercedesAMG GT 63 4MATIC,232.990 €,2025,700 km,Gasolina,585 cv,Málaga,https://www.coches.net/mercedes-benz-mercedes-amg-gt-mercedesamg-gt-63-4matic-3p-gasolina-2025-en-malaga-70415977-covo.aspx
VOLVO,VOLVO XC60 2.0 D3 Momentum,18.990 €,2020,193.000 km,Diesel,150 cv,Málaga,https://www.coches.net/volvo-xc60-20-d3-momentum-5p-diesel-2020-en-malaga-70415980-covo.aspx
FIAT,FIAT 500 Lounge 1.0 6v GSE 70 CV,8.250 €,2020,113.000 km,Híbrido,70 cv,Málaga,https://www.coches.net/fiat-500-lounge-10-6v-gse-52kw-70-cv-3p-electrico-hibrido-2020-en-malaga-70415983-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Advance Style 1.5 TSI EVO,17.490 €,2018,125.000 km,Gasolina,150 cv,Málaga,https://www.coches.net/volkswagen-t-roc-advance-style-15-tsi-evo-110kw-150cv-5p-gasolina-2018-en-malaga-70415985-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Life 1.0 TSI DSG,20.450 €,2024,54.000 km,Gasolina,116 cv,Málaga,https://www.coches.net/volkswagen-t-cross-life-10-tsi-85kw-115cv-dsg-5p-gasolina-2024-en-malaga-70415988-covo.aspx
SEAT,SEAT Ibiza 1.6 TDI Style,9.990 €,2015,80.000 km,Diesel,105 cv,Valencia,https://www.coches.net/seat-ibiza-16-tdi-105cv-style-5p-diesel-2015-en-valencia-70417909-covo.aspx
PORSCHE,PORSCHE Cayenne 3.0 TD Tiptronic,27.990 €,2013,188.800 km,Diesel,245 cv,Valencia,https://www.coches.net/porsche-cayenne-30-td-tiptronic-5p-diesel-2014-en-valencia-70418271-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLA GLA 200 d AMG Line,23.490 €,2017,63.000 km,Diesel,136 cv,Alicante,https://www.coches.net/mercedes-benz-clase-gla-gla-200-d-amg-line-5p-diesel-2017-en-alicante-70421897-covo.aspx
MINI,MINI COUNTRYMAN Cooper,18.490 €,2018,90.000 km,Gasolina,136 cv,Alicante,https://www.coches.net/mini-countryman-cooper-5p-gasolina-2018-en-alicante-70421899-covo.aspx
BMW,BMW X4 xDrive20i,26.990 €,2018,183.000 km,Gasolina,184 cv,Alicante,https://www.coches.net/bmw-x4-xdrive20i-5p-gasolina-2019-en-alicante-70421982-covo.aspx
FORD,FORD Grand C-Max 1.0 EcoBoost 125 Auto StartStop Trend,8.890 €,2013,141.000 km,Gasolina,125 cv,Alicante,https://www.coches.net/ford-grand-c-max-10-ecoboost-125-auto-startstop-trend-5p-gasolina-2014-en-alicante-70422031-covo.aspx
MINI,MINI CLUBMAN Cooper D,24.900 €,2021,91.500 km,Diesel,150 cv,Madrid,https://www.coches.net/mini-clubman-cooper-d-5p-diesel-2021-en-madrid-70422360-covo.aspx
SEAT,SEAT León 1.5 TSI SS Style,16.990 €,2020,109.000 km,Gasolina,130 cv,Sta. C. Tenerife,https://www.coches.net/seat-leon-15-tsi-96kw-ss-style-5p-gasolina-2021-en-sta-c-tenerife-70423106-covo.aspx
SEAT,SEAT Arona 1.0 TSI DSG Style,16.790 €,2022,74.000 km,Gasolina,110 cv,Sta. C. Tenerife,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-dsg-style-5p-gasolina-2023-en-sta-c-tenerife-70423302-covo.aspx
CUPRA,CUPRA Formentor 1.5 eTSI 110kW150 CV DSG Beyond MY26.6,36.900 €,2026,100 km,Híbrido,150 cv,Barcelona,https://www.coches.net/km-0/cupra/formentor/barcelona/15-etsi-110kw150-cv-dsg-beyond-my266-electrico-hibrido-de-km0-70423491-kovn.aspx
MG,MG ZS 1.5 Luxury,14.985 €,2022,71.490 km,Gasolina,106 cv,Las Palmas,https://www.coches.net/mg-zs-15-luxury-5p-gasolina-2022-en-las-palmas-70424119-covo.aspx
AUDI,AUDI Q2 Advanced 30 TFSI,19.985 €,2022,64.128 km,Gasolina,110 cv,Las Palmas,https://www.coches.net/audi-q2-advanced-30-tfsi-81kw-110cv-5p-gasolina-2021-en-las-palmas-70424120-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 1.0 TSI,19.990 €,2021,51.000 km,Gasolina,110 cv,Málaga,https://www.coches.net/volkswagen-golf-10-tsi-81kw-110cv-5p-gasolina-2021-en-malaga-70424366-covo.aspx
FORD,FORD Kuga STLine 1.5 EcoBlue Auto,19.450 €,2022,89.000 km,Diesel,120 cv,Málaga,https://www.coches.net/ford-kuga-stline-15-ecoblue-88kw-120cv-auto-5p-diesel-2022-en-malaga-70424368-covo.aspx
MINI,MINI Countryman 2.0 Cooper D Auto,8.490 €,2012,236.500 km,Diesel,111 cv,Málaga,https://www.coches.net/mini-countryman-20-cooper-d-auto-5p-diesel-2012-en-malaga-70424372-covo.aspx
BMW,BMW X4 M40i,29.990 €,2016,167.000 km,Gasolina,360 cv,Alicante,https://www.coches.net/bmw-x4-m40i-5p-gasolina-2017-en-alicante-70425518-covo.aspx
AUDI,AUDI Q8 50 TDI S Line Plus quattro tip,69.990 €,2022,33.000 km,Híbrido,286 cv,Alicante,https://www.coches.net/audi-q8-50-tdi-210kw-s-line-plus-quattro-tip-5p-electrico-hibrido-2023-en-alicante-70425582-covo.aspx
CUPRA,CUPRA León VZ 2.0 TSI 300 CV DSG,36.990 €,2024,6000 km,Gasolina,300 cv,Alicante,https://www.coches.net/cupra-leon-vz-20-tsi-221kw-300-cv-dsg-5p-gasolina-2024-en-alicante-70425586-covo.aspx
MINI,MINI COUNTRYMAN Cooper D,22.500 €,2021,70.000 km,Diesel,150 cv,Alicante,https://www.coches.net/mini-countryman-cooper-d-5p-diesel-2021-en-alicante-70425698-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 220 d Coupe,43.990 €,2023,25.000 km,Diesel,194 cv,Alicante,https://www.coches.net/mercedes-benz-clase-c-c-220-d-coupe-2p-diesel-2022-en-alicante-70426117-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLC GLC 220 d 4MATIC,54.990 €,2025,27.000 km,Híbrido,197 cv,Alicante,https://www.coches.net/mercedes-benz-glc-glc-220-d-4matic-5p-electrico-hibrido-2025-en-alicante-70426118-covo.aspx
MINI,MINI MINI Cooper D Cabrio,11.990 €,2013,121.000 km,Diesel,112 cv,Alicante,https://www.coches.net/mini-mini-cooper-d-cabrio-2p-diesel-2012-en-alicante-70426120-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLA GLA 180,23.890 €,2018,40.000 km,Gasolina,122 cv,Alicante,https://www.coches.net/mercedes-benz-clase-gla-gla-180-5p-gasolina-2018-en-alicante-70426122-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H STYLE ECVT,23.800 €,2021,70.000 km,Híbrido,122 cv,Granada,https://www.coches.net/toyota-corolla-18-125h-style-ecvt-5p-electrico-hibrido-2021-en-granada-70426132-covo.aspx
TOYOTA,TOYOTA Land Cruiser 2.8 D4D GX,39.985 €,2020,90.833 km,Diesel,204 cv,Las Palmas,https://www.coches.net/toyota-land-cruiser-28-d4d-gx-5p-diesel-2020-en-las-palmas-70426161-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 125H Advance,21.985 €,2020,56.765 km,Híbrido,122 cv,Las Palmas,https://www.coches.net/toyota-c-hr-18-125h-advance-5p-electrico-hibrido-2019-en-las-palmas-70426165-covo.aspx
RENAULT,RENAULT Clio Evolution TCe,15.990 €,2024,32.734 km,Gasolina,90 cv,Sta. C. Tenerife,https://www.coches.net/renault-clio-evolution-tce-67-kw-91cv-5p-gasolina-2022-en-sta-c-tenerife-70426346-covo.aspx
MINI,MINI MINI ONE CABRIO,13.990 €,2019,79.846 km,Gasolina,102 cv,Las Palmas,https://www.coches.net/mini-mini-one-cabrio-2p-gasolina-2019-en-las-palmas-70426378-covo.aspx
MINI,MINI MINI COOPER CABRIO,11.990 €,2017,153.799 km,Gasolina,136 cv,Las Palmas,https://www.coches.net/mini-mini-cooper-cabrio-2p-gasolina-2017-en-las-palmas-70426381-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Sportsvan Advance 1.6 TDI BMT DSG,13.990 €,2014,52.000 km,Diesel,110 cv,Alicante,https://www.coches.net/volkswagen-golf-sportsvan-advance-16-tdi-110cv-bmt-dsg-5p-diesel-2015-en-alicante-70426453-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI Klass,13.990 €,2022,60.000 km,Gasolina,100 cv,Valencia,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2021-en-valencia-70427103-covo.aspx
AUDI,AUDI Q3 Sportback Black line 35 TDI S tronic,27.500 €,2020,167.457 km,Diesel,150 cv,Asturias,https://www.coches.net/audi-q3-sportback-black-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2021-en-asturias-70427220-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Taigo Life 1.0 TSI,16.990 €,2023,73.000 km,Gasolina,95 cv,Sta. C. Tenerife,https://www.coches.net/volkswagen-taigo-life-10-tsi-70kw-95cv-5p-gasolina-2024-en-sta-c-tenerife-70428519-covo.aspx
KIA,KIA Rio 1.2 DPi Drive,12.990 €,2023,79.987 km,Gasolina,84 cv,Sta. C. Tenerife,https://www.coches.net/kia-rio-12-dpi-62kw-84cv-drive-5p-gasolina-2023-en-sta-c-tenerife-70428592-covo.aspx
KIA,KIA Sportage 1.6 MHEV Drive 4x2,18.485 €,2021,40.925 km,Híbrido,136 cv,Las Palmas,https://www.coches.net/kia-sportage-16-mhev-drive-100kw-136cv-4x2-5p-electrico-hibrido-2020-en-las-palmas-70430249-covo.aspx
DFSK,DFSK 500 1.5 T Intelligent,16.985 €,2023,40.790 km,Gasolina,114 cv,Las Palmas,https://www.coches.net/dfsk-500-15-t-intelligent-5p-gasolina-2023-en-las-palmas-70430250-covo.aspx
DFSK,DFSK Fengon 5 1.5T Classic,21.985 €,2023,36.680 km,Gasolina,136 cv,Las Palmas,https://www.coches.net/dfsk-fengon-5-15t-classic-5p-gasolina-2021-en-las-palmas-70430251-covo.aspx
DACIA,DACIA Sandero Stepway Essential TCe 90V,13.985 €,2023,28.195 km,Gasolina,91 cv,Las Palmas,https://www.coches.net/dacia-sandero-stepway-essential-tce-67kw-90v-5p-gasolina-2023-en-las-palmas-70430252-covo.aspx
BMW,BMW Serie 1 120d,32.900 €,2025,14.393 km,Híbrido,163 cv,Toledo,https://www.coches.net/bmw-serie-1-120d-5p-electrico-hibrido-2025-en-toledo-70430847-covo.aspx
OPEL,OPEL Meriva 1.4 XER Selective,10.900 €,2016,57.126 km,Gasolina,100 cv,Bizkaia,https://www.coches.net/opel-meriva-14-xer-selective-5p-gasolina-2016-en-vizcaya-70431117-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Advance 1.0 TSI DSG,18.900 €,2020,50.451 km,Gasolina,115 cv,Bizkaia,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-85kw-115cv-dsg-5p-gasolina-2020-en-vizcaya-70431121-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Life 1.0 TSI,17.400 €,2022,26.019 km,Gasolina,95 cv,Bizkaia,https://www.coches.net/volkswagen-polo-life-10-tsi-70kw-95cv-5p-gasolina-2022-en-vizcaya-70431124-covo.aspx
KIA,KIA Sportage 1.6 GDi xTech17 4x2,14.400 €,2017,142.000 km,Gasolina,132 cv,Bizkaia,https://www.coches.net/kia-sportage-16-gdi-97kw-132cv-xtech17-4x2-5p-gasolina-2017-en-vizcaya-70431126-covo.aspx
MINI,MINI MINI ONE 5 PUERTAS,19.400 €,2019,14.003 km,Gasolina,102 cv,Bizkaia,https://www.coches.net/mini-mini-one-5-puertas-5p-gasolina-2019-en-vizcaya-70431127-covo.aspx
NISSAN,NISSAN QASHQAI DIGT mHEV Xtronic Acenta,22.900 €,2021,43.024 km,Híbrido,158 cv,Bizkaia,https://www.coches.net/nissan-qashqai-digt-116kw-158cv-mhev-xtronic-acenta-5p-electrico-hibrido-2021-en-vizcaya-70431130-covo.aspx
RENAULT,RENAULT Kangoo Combi Profesional M1AF Energy dCi 90 Euro 6,16.400 €,2020,65.600 km,Diesel,90 cv,Bizkaia,https://www.coches.net/renault-kangoo-combi-profesional-m1af-energy-dci-90-euro-6-4p-diesel-2015-en-vizcaya-70431131-covo.aspx
MINI,MINI MINI ONE 5 PUERTAS,16.900 €,2019,58.020 km,Gasolina,102 cv,Bizkaia,https://www.coches.net/mini-mini-one-5-puertas-5p-gasolina-2019-en-vizcaya-70431132-covo.aspx
TOYOTA,TOYOTA C-HR 2.0 180H Advance Luxury,25.900 €,2020,29.466 km,Híbrido,184 cv,Bizkaia,https://www.coches.net/toyota-c-hr-20-180h-advance-luxury-5p-electrico-hibrido-2020-en-vizcaya-70431133-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan 2.0 TDI 4x2 T1 BlueMotion Tech,11.900 €,2012,269.700 km,Diesel,110 cv,Bizkaia,https://www.coches.net/volkswagen-tiguan-20-tdi-110cv-4x2-t1-bluemotion-tech-5p-diesel-2012-en-vizcaya-70431135-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Style 1.5 eTSI DSG,20.250 €,2021,130.500 km,Híbrido,150 cv,Málaga,https://www.coches.net/volkswagen-golf-style-15-etsi-110kw-150cv-dsg-5p-electrico-hibrido-2021-en-malaga-70432622-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI Klass,14.150 €,2023,64.000 km,Gasolina,100 cv,Málaga,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2023-en-malaga-70432628-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI Klass,14.450 €,2024,82.000 km,Gasolina,100 cv,Málaga,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2024-en-malaga-70432656-covo.aspx
FIAT,FIAT Tipo 1.4 TJet 16v Easy GLP,6.390 €,2018,231.000 km,Gas licuado (GLP),120 cv,Málaga,https://www.coches.net/fiat-tipo-14-tjet-16v-easy-88kw-120cv-glp-4p-otros-2018-en-malaga-70432658-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ EQB EQB 350 4MATIC,40.900 €,2022,73.411 km,Eléctrico,292 cv,Castellón,https://www.coches.net/mercedes-benz-eqb-eqb-350-4matic-5p-electrico-hibrido-2022-en-castellon-70433400-covo.aspx
BMW,BMW X3 xDrive30e xLine,38.900 €,2022,84.000 km,Híbrido enchufable,292 cv,Madrid,https://www.coches.net/bmw-x3-xdrive30e-xline-5p-electrico-hibrido-2022-en-madrid-70435360-covo.aspx
CUPRA,CUPRA Formentor 1.5 TSI 150 CV,20.990 €,2021,96.000 km,Gasolina,150 cv,Granada,https://www.coches.net/cupra-formentor-15-tsi-110kw-150-cv-5p-gasolina-2021-en-granada-70435662-covo.aspx
MINI,MINI COUNTRYMAN Cooper,24.300 €,2022,65.000 km,Gasolina,136 cv,Alicante,https://www.coches.net/mini-countryman-cooper-5p-gasolina-2022-en-alicante-70437357-covo.aspx
BMW,BMW X5 xDrive30d,49.990 €,2021,73.255 km,Híbrido,286 cv,Valencia,https://www.coches.net/bmw-x5-xdrive30d-5p-electrico-hibrido-2021-en-valencia-70437654-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 200 D,34.990 €,2021,59.625 km,Diesel,150 cv,Valencia,https://www.coches.net/mercedes-benz-gla-gla-200-d-5p-diesel-2020-en-valencia-70437671-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLB GLB 200 d 4MATIC,38.990 €,2023,47.272 km,Diesel,150 cv,Valencia,https://www.coches.net/mercedes-benz-glb-glb-200-d-4matic-5p-diesel-2024-en-valencia-70437703-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLC Coupé GLC 300 d 4MATIC,44.900 €,2022,80.000 km,Diesel,245 cv,Murcia,https://www.coches.net/mercedes-benz-glc-coupe-glc-300-d-4matic-5p-diesel-2022-en-murcia-70445242-covo.aspx
NISSAN,NISSAN QASHQAI 1.2 DIGT NCONNECTA,13.950 €,2017,144.357 km,Gasolina,115 cv,Sta. C. Tenerife,https://www.coches.net/nissan-qashqai-12-digt-nconnecta-5p-gasolina-2016-en-sta-c-tenerife-70447131-covo.aspx
JEEP,JEEP Compass 1.6 Mjet Limited FWD,20.990 €,2023,40.127 km,Diesel,130 cv,Madrid,https://www.coches.net/jeep-compass-16-mjet-96kw-130cv-limited-fwd-5p-diesel-2023-en-madrid-70447401-covo.aspx
LAND-ROVER,LAND-ROVER Discovery 2.0 I4 TD4 SE Auto,20.490 €,2017,150.220 km,Diesel,180 cv,Madrid,https://www.coches.net/land-rover-discovery-20-i4-td4-132kw-180cv-se-auto-5p-diesel-2018-en-madrid-70448441-covo.aspx
AUDI,AUDI A3 Sportback S line 35 TDI S tronic,26.990 €,2023,65.916 km,Diesel,150 cv,Madrid,https://www.coches.net/audi-a3-sportback-s-line-35-tdi-110kw-s-tronic-5p-diesel-2024-en-madrid-70448662-covo.aspx
BMW,BMW Serie 1 118d Business Auto.,20.990 €,2020,79.283 km,Diesel,150 cv,Madrid,https://www.coches.net/bmw-serie-1-118d-business-auto-5p-diesel-2021-en-madrid-70448793-covo.aspx
FORD,FORD Puma 1.0 EcoBoost STLine MHEV,17.440 €,2022,63.048 km,Híbrido,125 cv,Madrid,https://www.coches.net/ford-puma-10-ecoboost-125cv-stline-mhev-5p-electrico-hibrido-2023-en-madrid-70448990-covo.aspx
HYUNDAI,HYUNDAI Staria 2.2 CRDI Maxx 9S,28.490 €,2023,132.000 km,Diesel,177 cv,Málaga,https://www.coches.net/hyundai-staria-22-crdi-maxx-9s-5p-diesel-2022-en-malaga-70449252-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase CLS CLS 350 BlueEFFICIENCY,17.490 €,2011,226.500 km,Gasolina,306 cv,Málaga,https://www.coches.net/mercedes-benz-clase-cls-cls-350-blueefficiency-4p-gasolina-2011-en-malaga-70449975-covo.aspx
PEUGEOT,PEUGEOT 308 Allure BlueHDi 100 SS 6 Vel. MAN,11.250 €,2020,113.000 km,Diesel,100 cv,Málaga,https://www.coches.net/peugeot-308-5p-allure-bluehdi-100-ss-6-vel-man-5p-diesel-2020-en-malaga-70449977-covo.aspx
LEXUS,LEXUS GS 300 Premium,8.990 €,2009,234.500 km,Gasolina,249 cv,Málaga,https://www.coches.net/lexus-gs-300-premium-4p-gasolina-2008-en-malaga-70449978-covo.aspx
FIAT,FIAT 500 S 1.2 8v,7.150 €,2015,112.000 km,Gasolina,69 cv,Málaga,https://www.coches.net/fiat-500-s-12-8v-69cv-3p-gasolina-2014-en-malaga-70449982-covo.aspx
CUPRA,CUPRA León 1.5 eTSI DSG,24.240 €,2023,41.000 km,Híbrido,150 cv,Málaga,https://www.coches.net/cupra-leon-15-etsi-110kw-150cv-dsg-5p-electrico-hibrido-2023-en-malaga-70449983-covo.aspx
CITROEN,CITROEN Grand C4 Picasso eHDi 115 Airdream ETG6 Exclusive,6.990 €,2014,230.000 km,Diesel,115 cv,Málaga,https://www.coches.net/citroen-grand-c4-picasso-ehdi-115-airdream-etg6-exclusive-5p-diesel-2014-en-malaga-70449985-covo.aspx
PEUGEOT,PEUGEOT Rifter Active Pack Busin. Standard BlueHDi,13.990 €,2022,110.000 km,Diesel,100 cv,Castellón,https://www.coches.net/peugeot-rifter-active-pack-busin-standard-bluehdi-73kw-5p-diesel-2021-en-castellon-70450288-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Mas 2.0 TDI,26.990 €,2025,24.990 km,Diesel,115 cv,Barcelona,https://www.coches.net/volkswagen-t-roc-mas-20-tdi-85kw-115cv-5p-diesel-2025-en-barcelona-70450968-covo.aspx
AUDI,AUDI A4 Allroad Quattro 45 TFSI quattro S tronic,23.900 €,2019,172.000 km,Híbrido,245 cv,Sevilla,https://www.coches.net/audi-a4-allroad-quattro-45-tfsi-180kw-245cv-quattro-s-tronic-5p-electrico-hibrido-2020-en-sevilla-70450979-covo.aspx
PORSCHE,PORSCHE Panamera 4 EHybrid,49.990 €,2018,166.000 km,Híbrido enchufable,462 cv,Valencia,https://www.coches.net/porsche-panamera-4-ehybrid-5p-electrico-hibrido-2018-en-valencia-70451752-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 1.6 TDI BlueMotion,7.499 €,2009,247.000 km,Diesel,105 cv,Alicante,https://www.coches.net/volkswagen-golf-16-tdi-105cv-bluemotion-5p-diesel-2011-en-alicante-70451946-covo.aspx
CITROEN,CITROEN C3 BlueHDi SS Feel Pack,12.499 €,2021,92.000 km,Diesel,102 cv,Sevilla,https://www.coches.net/citroen-c3-bluehdi-75kw-100cv-ss-feel-pack-5p-diesel-2021-en-sevilla-70452559-covo.aspx
FORD,FORD S-MAX 2.0 TDCi DPF Titanium,7.999 €,2012,160.000 km,Diesel,140 cv,Sevilla,https://www.coches.net/ford-s-max-20-tdci-140cv-dpf-titanium-5p-diesel-2012-en-sevilla-70453349-covo.aspx
SEAT,SEAT León SP 1.5 eTSI DSG SS FR,21.990 €,2020,68.306 km,Híbrido,150 cv,Madrid,https://www.coches.net/seat-leon-sp-15-etsi-110kw-dsg-ss-fr-5p-electrico-hibrido-2021-en-madrid-70453499-covo.aspx
TOYOTA,TOYOTA Auris 1.8 140H Feel Edition Touring Spo,14.990 €,2018,112.000 km,Híbrido,136 cv,Granada,https://www.coches.net/toyota-auris-18-140h-feel-edition-touring-spo-5p-electrico-hibrido-2019-en-granada-70453574-covo.aspx
OPEL,OPEL Mokka 1.2 T 136 CV GS,20.500 €,2025,8517 km,Gasolina,136 cv,Burgos,https://www.coches.net/opel-mokka-12-t-100kw-136-cv-gs-5p-gasolina-2025-en-burgos-70455692-covo.aspx
CITROEN,CITROEN C-Zero Seduction,6.600 €,2017,84.000 km,Eléctrico,67 cv,A Coruña,https://www.coches.net/citroen-c-zero-seduction-5p-electrico-hibrido-2016-en-a-coruna-70456825-covo.aspx
BMW,BMW Serie 1 116d,18.990 €,2020,78.100 km,Diesel,116 cv,Málaga,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2020-en-malaga-70460508-covo.aspx
HYUNDAI,HYUNDAI i10 1.0 Klass,10.490 €,2022,84.000 km,Gasolina,67 cv,Málaga,https://www.coches.net/hyundai-i10-10-klass-5p-gasolina-2021-en-malaga-70460509-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 CRDI 48V Maxx DCT,21.250 €,2021,99.900 km,Híbrido,136 cv,Málaga,https://www.coches.net/hyundai-tucson-16-crdi-100kw-136cv-48v-maxx-dct-5p-electrico-hibrido-2021-en-malaga-70460511-covo.aspx
MINI,MINI COUNTRYMAN Cooper S E ALL4,22.390 €,2021,115.000 km,Híbrido enchufable,220 cv,Málaga,https://www.coches.net/mini-countryman-cooper-s-e-all4-5p-electrico-hibrido-2021-en-malaga-70460514-covo.aspx
CITROEN,CITROEN C5 Aircross BlueHdi SS EAT8 Shine,18.350 €,2019,102.000 km,Diesel,177 cv,Málaga,https://www.coches.net/citroen-c5-aircross-bluehdi-132kw-180cv-ss-eat8-shine-5p-diesel-2018-en-malaga-70460520-covo.aspx
BMW,BMW Serie 2 218d,22.450 €,2018,87.000 km,Diesel,150 cv,Málaga,https://www.coches.net/bmw-serie-2-218d-2p-diesel-2018-en-malaga-70460613-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Advance 1.0 TSI,16.995 €,2023,73.000 km,Gasolina,95 cv,Sta. C. Tenerife,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-70kw-95cv-5p-gasolina-2023-en-sta-c-tenerife-70462593-covo.aspx
BMW,BMW Serie 5 520d,22.999 €,2019,190.000 km,Diesel,190 cv,Sevilla,https://www.coches.net/bmw-serie-5-520d-4p-diesel-2019-en-sevilla-70466727-covo.aspx
LEXUS,LEXUS UX 2.0 250h Business,25.490 €,2022,35.876 km,Híbrido,184 cv,Madrid,https://www.coches.net/lexus-ux-20-250h-business-5p-electrico-hibrido-2022-en-madrid-70466899-covo.aspx
