Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
KIA,KIA XCeed 1.0 TGDi Drive,18.500 €,2023,54.500 km,Gasolina,120 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/kia-xceed-10-tgdi-drive-88kw-120cv-5p-gasolina-2023-en-sevilla-70398565-covo.aspx
SEAT,SEAT Arona 1.0 TSI DSG FR XM,22.300 €,2025,8000 km,Gasolina,115 cv,Málaga,2026-05-06 13:53:40,C,https://www.coches.net/seat-arona-10-tsi-85kw-115cv-dsg-fr-xm-5p-gasolina-2025-en-malaga-70402127-covo.aspx
FORD,FORD Ranger 3.0 Ecoblue eAWD Dob Cab Wildtrack AT,51.900 €,2025,17.272 km,Diesel,240 cv,Gipuzkoa,2026-05-06 13:53:40,B,https://www.coches.net/ford-ranger-30-ecoblue-eawd-dob-cab-wildtrack-at-4p-diesel-2025-en-guipuzcoa-70511536-covo.aspx
PEUGEOT,PEUGEOT 2008 Style Puretech,13.390 €,2021,57.845 km,Gasolina,100 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-2008-style-puretech-74kw-100cv-5p-gasolina-2021-en-madrid-70425907-covo.aspx
RENAULT,RENAULT Clio Authentic SCe,11.900 €,2023,54.000 km,Gasolina,65 cv,Las Palmas,2026-05-06 13:53:40,B,https://www.coches.net/renault-clio-authentic-sce-49-kw-67cv-5p-gasolina-2022-en-las-palmas-70308131-covo.aspx
CUPRA,CUPRA Terramar 1.5 TSI eHybrid 204 CV DSG,38.240 €,2025,19.250 km,Híbrido enchufable,204 cv,Madrid,2026-05-06 13:53:40,CERO,https://www.coches.net/cupra-terramar-15-tsi-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2025-en-madrid-70483578-covo.aspx
CUPRA,CUPRA Terramar 1.5 TSI eHybrid 204 CV DSG,36.850 €,2025,5100 km,Híbrido enchufable,204 cv,Madrid,2026-05-06 13:53:40,CERO,https://www.coches.net/cupra-terramar-15-tsi-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2026-en-madrid-70483579-covo.aspx
CUPRA,CUPRA Terramar 1.5 TSI eHybrid 204 CV DSG,39.990 €,2025,9999 km,Híbrido enchufable,204 cv,Barcelona,2026-05-06 13:53:40,CERO,https://www.coches.net/cupra-terramar-15-tsi-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2026-en-barcelona-70489038-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 200,39.900 €,2022,28.943 km,Híbrido,204 cv,Zamora,2026-05-06 13:53:40,B,https://www.coches.net/mercedes-benz-clase-c-c-200-4p-electrico-hibrido-2022-en-zamora-70430163-covo.aspx
TOYOTA,TOYOTA Hilux 2.4 D4D Cabina Doble GX,38.990 €,2022,25.000 km,Diesel,150 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/toyota-hilux-24-d4d-cabina-doble-gx-4p-diesel-2021-en-barcelona-70189075-covo.aspx
CUPRA,CUPRA Formentor 1.5 TSI 150 CV,29.900 €,2025,14.172 km,Gasolina,150 cv,Málaga,2026-05-06 13:53:40,C,https://www.coches.net/cupra-formentor-15-tsi-110kw-150-cv-5p-gasolina-2025-en-malaga-70190669-covo.aspx
SEAT,SEAT León 2.0 TSI DSG7 StSp Cupra,26.490 €,2019,123.209 km,Gasolina,290 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/seat-leon-20-tsi-213kw-290cv-dsg7-stsp-cupra-5p-gasolina-2019-en-madrid-70503931-covo.aspx
AUDI,AUDI Q2 Design 40 TFSI quattro S tronic,18.900 €,2019,180.000 km,Gasolina,190 cv,Asturias,2026-05-06 13:53:40,C,https://www.coches.net/audi-q2-design-40-tfsi-140kw-quattro-s-tronic-5p-gasolina-2020-en-asturias-70493805-covo.aspx
SKODA,SKODA Fabia Combi 1.0 TSI Ambition,12.700 €,2021,99.985 km,Gasolina,95 cv,Pontevedra,2026-05-06 13:53:40,C,https://www.coches.net/skoda-fabia-combi-10-tsi-70kw-95cv-ambition-5p-gasolina-2021-en-pontevedra-70310655-covo.aspx
BMW,BMW Serie 3 320i,4.990 €,2005,204.000 km,Gasolina,170 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/bmw-serie-3-320i-4p-gasolina-2005-en-barcelona-70539908-covo.aspx
KIA,KIA Sportage 1.6 GDi Drive 4x2,12.800 €,2016,102.401 km,Gasolina,132 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/kia-sportage-16-gdi-132cv-drive-4x2-5p-gasolina-2016-en-madrid-70418184-covo.aspx
BMW,BMW X2 sDrive18d,39.900 €,2025,21.247 km,Diesel,150 cv,Málaga,2026-05-06 13:53:40,C,https://www.coches.net/bmw-x2-sdrive18d-5p-diesel-2025-en-malaga-70521991-covo.aspx
VOLKSWAGEN,VOLKSWAGEN ID. BUZZ Pro 7 asientos,49.900 €,2025,7000 km,Eléctrico,286 cv,Granada,2026-05-06 13:53:40,CERO,https://www.coches.net/volkswagen-id-buzz-pro-7-asientos-210kw-286cv-5p-electrico-hibrido-2026-en-granada-62562343-covo.aspx
VOLVO,VOLVO XC60 2.0 D3 Momentum Auto,11.000 €,2017,242.084 km,Diesel,150 cv,Valladolid,2026-05-06 13:53:40,C,https://www.coches.net/volvo-xc60-20-d3-momentum-auto-5p-diesel-2017-en-valladolid-70373725-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 125H Advance,22.800 €,2021,71.000 km,Híbrido,122 cv,Málaga,2026-05-06 13:53:40,ECO,https://www.coches.net/toyota-c-hr-18-125h-advance-5p-electrico-hibrido-2021-en-malaga-70367127-covo.aspx
SEAT,SEAT León 2.0 TDI SS Style Go,16.000 €,2021,64.708 km,Diesel,115 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/seat-leon-20-tdi-85kw-ss-style-go-5p-diesel-2021-en-madrid-70467388-covo.aspx
NISSAN,NISSAN JUKE DIGT EU6 115 CV 6MT TEKNA,10.900 €,2017,83.000 km,Gasolina,115 cv,Alicante,2026-05-06 13:53:40,B,https://www.coches.net/nissan-juke-digt-eu6-85-kw-115-cv-6mt-tekna-5p-gasolina-2016-en-alicante-62527500-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180,18.990 €,2018,119.900 km,Gasolina,122 cv,Málaga,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-clase-a-a-180-5p-gasolina-2018-en-malaga-70508792-covo.aspx
BMW,BMW Serie 5 BMW M5 Touring,132.990 €,2026,4500 km,Híbrido enchufable,727 cv,Madrid,2026-05-06 13:53:40,CERO,https://www.coches.net/bmw-serie-5-bmw-m5-touring-5p-electrico-hibrido-2026-en-madrid-70533167-covo.aspx
PEUGEOT,PEUGEOT 5008 1.2 PureTech SS Allure Pack,21.850 €,2023,69.284 km,Gasolina,130 cv,Asturias,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-5008-12-puretech-96kw-ss-allure-pack-5p-gasolina-2023-en-asturias-70511373-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI PHEV Style Auto 4x4,29.650 €,2022,56.638 km,Híbrido enchufable,265 cv,Madrid,2026-05-06 13:53:40,CERO,https://www.coches.net/hyundai-tucson-16-tgdi-phev-195kw-style-auto-4x4-5p-electrico-hibrido-2022-en-madrid-70367783-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Life 2.0 TDI,23.590 €,2023,52.514 km,Diesel,115 cv,Bizkaia,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-golf-life-20-tdi-85kw-115cv-5p-diesel-2024-en-vizcaya-70238521-covo.aspx
SEAT,SEAT León 1.6i SPORT,2.590 €,2004,270.000 km,Gasolina,105 cv,Barcelona,2026-05-06 13:53:40,B,https://www.coches.net/seat-leon-16i-sport-5p-gasolina-2004-en-barcelona-70539831-covo.aspx
PEUGEOT,PEUGEOT 3008 Access 1.6 VTi 120,6.899 €,2013,74.641 km,Gasolina,120 cv,Cantabria,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-3008-access-16-vti-120-5p-gasolina-2012-en-cantabria-70448846-covo.aspx
FIAT,FIAT Tipo 1.3 Multijet Mirror,13.490 €,2021,52.900 km,Diesel,95 cv,Valencia,2026-05-06 13:53:40,C,https://www.coches.net/fiat-tipo-5p-13-multijet-70kw-95cv-mirror-5p-diesel-2020-en-valencia-70453363-covo.aspx
SEAT,SEAT León 1.6 TDI StSp Style Ultimate Ed,13.490 €,2017,116.746 km,Diesel,110 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/seat-leon-16-tdi-81kw-stsp-style-ultimate-ed-5p-diesel-2016-en-sevilla-70399872-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 200,29.800 €,2019,94.000 km,Híbrido,184 cv,Asturias,2026-05-06 13:53:40,ECO,https://www.coches.net/mercedes-benz-clase-c-c-200-4p-electrico-/-hibrido-2019-en-asturias-61412809-covo.aspx
DS,DS DS 7 Crossback BlueHDi Auto. PERF.LINE,20.900 €,2020,102.000 km,Diesel,180 cv,Pontevedra,2026-05-06 13:53:40,C,https://www.coches.net/ds-ds-7-crossback-bluehdi-132kw-180cv-auto-perfline-5p-diesel-2020-en-pontevedra-62508831-covo.aspx
RENAULT,RENAULT Arkana Zen TCe 103kW140CV EDC mild hybrid,21.714 €,2022,27.000 km,Híbrido,140 cv,Lleida,2026-05-06 13:53:40,ECO,https://www.coches.net/renault-arkana-zen-tce-103kw140cv-edc-mild-hybrid-5p-electrico-hibrido-2021-en-lleida-70457696-covo.aspx
JEEP,JEEP Compass eHybrid 1.5 MHEV Limited Dct,21.900 €,2023,25.300 km,Híbrido,130 cv,Pontevedra,2026-05-06 13:53:40,ECO,https://www.coches.net/jeep-compass-ehybrid-15-mhev-96kw-limited-dct-5p-electrico-hibrido-2023-en-pontevedra-70465247-covo.aspx
FORD,FORD Puma 1.0 EcoBoost Titanium MHEV,19.100 €,2024,35.646 km,Híbrido,125 cv,Valladolid,2026-05-06 13:53:40,ECO,https://www.coches.net/ford-puma-10-ecoboost-125cv-titanium-mhev-5p-electrico-hibrido-2023-en-valladolid-70465510-covo.aspx
AUDI,AUDI Q2 Adrenalin Edition 35 TDI S tronic,41.900 €,2025,16 km,Diesel,150 cv,Asturias,2026-05-06 13:53:40,C,https://www.coches.net/audi-q2-adrenalin-edition-35-tdi-110kw-s-tronic-5p-diesel-2025-en-asturias-62231526-covo.aspx
AUDI,AUDI A6 35 TDI S tronic,31.290 €,2020,103.791 km,Híbrido,163 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/audi-a6-35-tdi-120kw-163cv-s-tronic-4p-electrico-hibrido-2021-en-madrid-70507563-covo.aspx
RENAULT,RENAULT Clio Business TCe,15.900 €,2021,75.000 km,Gasolina,90 cv,Valladolid,2026-05-06 13:53:40,C,https://www.coches.net/renault-clio-business-tce-67-kw-90cv-5p-gasolina-2021-en-valladolid-70407915-covo.aspx
KIA,KIA Rio 1.2 DPi Drive,13.400 €,2023,13.460 km,Gasolina,84 cv,Pontevedra,2026-05-06 13:53:40,B,https://www.coches.net/kia-rio-12-dpi-62kw-84cv-drive-5p-gasolina-2023-en-pontevedra-62151478-covo.aspx
BMW,BMW Serie 4 435i xDrive,26.490 €,2014,144.100 km,Gasolina,306 cv,Castellón,2026-05-06 13:53:40,C,https://www.coches.net/bmw-serie-4-435i-xdrive-2p-gasolina-2015-en-castellon-62209978-covo.aspx
CITROEN,CITROEN C5 Aircross BlueHdi SS EAT8 Feel,15.990 €,2021,74.722 km,Diesel,131 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/citroen-c5-aircross-bluehdi-96kw-130cv-ss-eat8-feel-5p-diesel-2019-en-madrid-70446624-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Life 1.0 TSI,21.890 €,2023,57.115 km,Gasolina,110 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-t-roc-life-10-tsi-81kw-110cv-5p-gasolina-2023-en-sevilla-70447282-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI FR XS,17.800 €,2024,14.667 km,Gasolina,115 cv,Huelva,2026-05-06 13:53:40,C,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-xs-5p-gasolina-2025-en-huelva-70231689-covo.aspx
VOLVO,VOLVO XC60 2.0 T6 AWD Recharge Ultra Dark Auto,57.500 €,2024,18.941 km,Híbrido enchufable,350 cv,Madrid,2026-05-06 13:53:40,CERO,https://www.coches.net/volvo-xc60-20-t6-awd-recharge-ultra-dark-auto-5p-electrico-hibrido-2025-en-madrid-70169081-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase S S 580 e Larga,84.900 €,2022,113.900 km,Híbrido enchufable,510 cv,Madrid,2026-05-06 13:53:40,CERO,https://www.coches.net/mercedes-benz-clase-s-s-580-e-larga-4p-electrico-hibrido-2022-en-madrid-70433234-covo.aspx
MASERATI,MASERATI Levante V6 430 HP AWD S GranSport,41.900 €,2017,100.000 km,Gasolina,430 cv,Asturias,2026-05-06 13:53:40,B,https://www.coches.net/maserati-levante-v6-430-hp-awd-s-gransport-5p-gasolina-2017-en-asturias-61886714-covo.aspx
VOLKSWAGEN,VOLKSWAGEN e-up!,10.800 €,2021,53.000 km,Eléctrico,83 cv,Sevilla,2026-05-06 13:53:40,CERO,https://www.coches.net/volkswagen-e-up-61kw-83cv-5p-electrico-hibrido-2021-en-sevilla-62549318-covo.aspx
NISSAN,NISSAN QASHQAI 1.2 DIGT NCONNECTA,13.150 €,2017,127.779 km,Gasolina,115 cv,Baleares,2026-05-06 13:53:40,B,https://www.coches.net/nissan-qashqai-12-digt-nconnecta-5p-gasolina-2016-en-baleares-62554877-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure 1.6 eHDi 92,9.490 €,2015,134.179 km,Diesel,92 cv,Madrid,2026-05-06 13:53:40,B,https://www.coches.net/peugeot-2008-allure-16-ehdi-92-5p-diesel-2014-en-madrid-62622666-covo.aspx
VOLVO,VOLVO XC40 2.0 T4 RDesign Auto,26.490 €,2019,96.475 km,Gasolina,190 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/volvo-xc40-20-t4-rdesign-auto-5p-gasolina-2019-en-madrid-62656802-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure BlueHDi 120 SS EAT6,13.690 €,2019,104.592 km,Diesel,120 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-2008-allure-bluehdi-120-ss-eat6-5p-diesel-2019-en-madrid-62656806-covo.aspx
DS,DS DS 7 Crossback 1.6 ETense 225 PERFORMANCE LINE Auto,23.500 €,2022,86.616 km,Híbrido enchufable,225 cv,Salamanca,2026-05-06 13:53:40,B,https://www.coches.net/ds-ds-7-crossback-16-etense-225-performance-line--auto-5p-electrico-hibrido-2022-en-salamanca-70371788-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Touran 1.6 TDI Advance,7.999 €,2012,220.000 km,Diesel,105 cv,Murcia,2026-05-06 13:53:40,B,https://www.coches.net/volkswagen-touran-16-tdi-105cv-advance-5p-diesel-2012-en-murcia-70508412-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 CRDI Maxx,22.900 €,2023,26.329 km,Diesel,115 cv,Valencia,2026-05-06 13:53:40,C,https://www.coches.net/hyundai-tucson-16-crdi-85kw-115cv-maxx-5p-diesel-2023-en-valencia-70518518-covo.aspx
SEAT,SEAT Ateca 1.0 TSI StSp Style Eco,15.990 €,2020,65.450 km,Gasolina,115 cv,Toledo,2026-05-06 13:53:40,C,https://www.coches.net/seat-ateca-10-tsi-85kw-115cv-stsp-style-eco-5p-gasolina-2020-en-toledo-70387250-covo.aspx
BMW,BMW Serie 1 116d,8.300 €,2014,231.000 km,Diesel,116 cv,Valencia,2026-05-06 13:53:40,B,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2014-en-valencia-70512627-covo.aspx
CUPRA,CUPRA León SP 1.5 TSI eHybrid 150W DSG,42.200 €,2026,150 km,Híbrido enchufable,204 cv,Málaga,2026-05-06 13:53:40,CERO,https://www.coches.net/cupra-leon-sp-15-tsi-ehybrid-150w-204cv-dsg-5p-electrico-hibrido-2025-en-malaga-70418167-covo.aspx
MINI,MINI COOPER C,27.550 €,2025,24.890 km,Gasolina,156 cv,Baleares,2026-05-06 13:53:40,C,https://www.coches.net/mini-cooper-c-5p-gasolina-2025-en-baleares-70528720-covo.aspx
MINI,MINI COOPER C,32.150 €,2025,25.253 km,Gasolina,156 cv,Baleares,2026-05-06 13:53:40,C,https://www.coches.net/mini-cooper-c-5p-gasolina-2025-en-baleares-70528723-covo.aspx
MINI,MINI COOPER C,32.150 €,2025,24.583 km,Gasolina,156 cv,Baleares,2026-05-06 13:53:40,C,https://www.coches.net/mini-cooper-c-5p-gasolina-2025-en-baleares-70528767-covo.aspx
MINI,MINI COOPER C,32.100 €,2025,25.417 km,Gasolina,156 cv,Baleares,2026-05-06 13:53:40,C,https://www.coches.net/mini-cooper-c-5p-gasolina-2025-en-baleares-70528768-covo.aspx
SAAB,SAAB 9-5 2.3t Griffin,5.990 €,2010,124.400 km,Gasolina,185 cv,Málaga,2026-05-06 13:53:40,C,https://www.coches.net/saab-9-5-23t-griffin-4p-gasolina-2009-en-malaga-70530666-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Taigo Mas 1.0 TSI DSG,21.490 €,2025,25.226 km,Gasolina,115 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-taigo-mas-10-tsi-85kw-115cv-dsg-5p-gasolina-2025-en-madrid-70213590-covo.aspx
PEUGEOT,PEUGEOT E-3008 GT Electrico,33.800 €,2024,19.537 km,Eléctrico,214 cv,Salamanca,2026-05-06 13:53:40,CERO,https://www.coches.net/peugeot-e-3008-gt-electrico-157kw-5p-electrico-hibrido-2024-en-salamanca-70409089-covo.aspx
AUDI,AUDI A6 e-tron Avant S Line etron Performance,71.890 €,2025,7572 km,Eléctrico,381 cv,Barcelona,2026-05-06 13:53:40,CERO,https://www.coches.net/audi-a6-e-tron-avant-s-line-etron-performance-5p-electrico-hibrido-2025-en-barcelona-70487444-covo.aspx
FORD,FORD Kuga 1.6 EcoBoost 150 ASS 4x2 Trend,10.999 €,2014,75.000 km,Gasolina,150 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/ford-kuga-16-ecoboost-150-ass-4x2-trend-5p-gasolina-2014-en-barcelona-70450115-covo.aspx
CUPRA,CUPRA Formentor 1.5 TSI 150 CV,26.799 €,2024,31.495 km,Gasolina,150 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/cupra-formentor-15-tsi-110kw-150-cv-5p-gasolina-2025-en-barcelona-70450537-covo.aspx
PORSCHE,PORSCHE Cayenne S Ehybrid,37.990 €,2016,139.000 km,Híbrido enchufable,416 cv,Alicante,2026-05-06 13:53:40,ECO,https://www.coches.net/porsche-cayenne-s-ehybrid-5p-electrico-hibrido-2016-en-alicante-70451065-covo.aspx
AUDI,AUDI Q2 Design 35 TFSI S tronic,23.900 €,2020,59.900 km,Gasolina,150 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/audi-q2-design-35-tfsi-110kw-150cv-s-tronic-5p-gasolina-2020-en-barcelona-70185619-covo.aspx
BMW,BMW Z4 sDrive23i,20.700 €,2010,135.000 km,Gasolina,204 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/bmw-z4-sdrive23i-2p-gasolina-2010-en-madrid-70509645-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C Cabrio 220 d,27.900 €,2016,95.000 km,Diesel,170 cv,Málaga,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-clase-c-c-cabrio-220-d-2p-diesel-2017-en-malaga-70384331-covo.aspx
FORD,FORD Fiesta 1.25 Duratec Titanium,7.750 €,2016,113.406 km,Gasolina,82 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/ford-fiesta-125-duratec-82cv-titanium-5p-5p-gasolina-2015-en-madrid-70317432-covo.aspx
DACIA,DACIA Duster Expression Bl. dCi 85kW115CV 4X2,11.990 €,2022,180.000 km,Diesel,115 cv,Bizkaia,2026-05-06 13:53:40,C,https://www.coches.net/dacia-duster-expression-bl-dci-85kw115cv-4x2-5p-diesel-2022-en-vizcaya-70430782-covo.aspx
AUDI,AUDI Q7 3.0 TDI quattro tiptronic Sport,41.999 €,2016,19.000 km,Diesel,272 cv,Zaragoza,2026-05-06 13:53:40,C,https://www.coches.net/audi-q7-30-tdi-272cv-quattro-tiptronic-sport-5p-diesel-2016-en-zaragoza-70168632-covo.aspx
PORSCHE,PORSCHE 718 Boxster S,79.990 €,2021,500 km,Gasolina,350 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/porsche-718-boxster-s-2p-gasolina-2022-en-barcelona-70522423-covo.aspx
AUDI,AUDI Q3 35 TDI S tronic,25.900 €,2019,95.000 km,Diesel,150 cv,Málaga,2026-05-06 13:53:40,C,https://www.coches.net/audi-q3-35-tdi-110kw-150cv-s-tronic-5p-diesel-2020-en-malaga-70401009-covo.aspx
AUDI,AUDI A5 Avant TDI 204 CV Black Line,53.690 €,2025,24.870 km,Híbrido,204 cv,Sevilla,2026-05-06 13:53:40,ECO,https://www.coches.net/audi-a5-avant-tdi-150-kw-204-cv-black-line-5p-electrico-hibrido-2025-en-sevilla-70226686-covo.aspx
AUDI,AUDI Q2 Advanced 35 TDI S tronic,26.990 €,2022,45.113 km,Diesel,150 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/audi-q2-advanced-35-tdi-110kw-150cv-s-tronic-5p-diesel-2022-en-madrid-70351937-covo.aspx
OPEL,OPEL Mokka X 1.6 CDTi 4X2 SS Business,9.200 €,2017,120.000 km,Diesel,110 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/opel-mokka-x-16-cdti-81kw-110cv-4x2-ss-business-5p-diesel-2017-en-sevilla-70237097-covo.aspx
SEAT,SEAT Arona 1.0 TSI Style XL,15.990 €,2023,70.000 km,Gasolina,110 cv,Sta. C. Tenerife,2026-05-06 13:53:40,C,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-style-xl-5p-gasolina-2023-en-sta-c-tenerife-70237104-covo.aspx
TESLA,TESLA Model Y Performance 4WD,34.800 €,2023,97.434 km,Eléctrico,437 cv,Madrid,2026-05-06 13:53:40,CERO,https://www.coches.net/tesla-model-y-performance-4wd-5p-electrico-hibrido-2021-en-madrid-70552404-covo.aspx
OPEL,OPEL Astra 1.2T XHT GS,16.850 €,2023,25.230 km,Gasolina,130 cv,Pontevedra,2026-05-06 13:53:40,B,https://www.coches.net/opel-astra-12t-xht-96kw-130cv-gs-5p-gasolina-2023-en-pontevedra-62412947-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Mas 1.5 TSI,24.900 €,2025,25.007 km,Gasolina,115 cv,Valencia,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-golf-mas-15-tsi-85kw-115cv-5p-gasolina-2025-en-valencia-70409052-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0L TD4 Diesel 4x4 HSE,11.999 €,2019,199.258 km,Diesel,150 cv,Sevilla,2026-05-06 13:53:40,B,https://www.coches.net/land-rover-range-rover-evoque-20l-td4-diesel-110kw-150cv-4x4-hse-5p-diesel-2019-en-sevilla-70422006-covo.aspx
TOYOTA,TOYOTA Rav4 150D AWD Advance,12.500 €,2013,250.000 km,Diesel,150 cv,Sevilla,2026-05-06 13:53:40,B,https://www.coches.net/toyota-rav4-150d-awd-advance-5p-diesel-2013-en-sevilla-70455004-covo.aspx
PEUGEOT,PEUGEOT 5008 GTLine BlueHDi SS EAT8,19.700 €,2021,105.997 km,Diesel,130 cv,Pontevedra,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-5008-gtline-bluehdi-96kw-130cv-ss-eat8-5p-diesel-2020-en-pontevedra-70310387-covo.aspx
TOYOTA,TOYOTA Aygo 1.0 70 xplay,12.380 €,2019,70.523 km,Gasolina,72 cv,Salamanca,2026-05-06 13:53:40,C,https://www.coches.net/toyota-aygo-10-70-xplay-5p-gasolina-2018-en-salamanca-70127230-covo.aspx
BMW,BMW Serie 3 318d Gran Turismo,13.490 €,2014,185.937 km,Diesel,143 cv,Málaga,2026-05-06 13:53:40,B,https://www.coches.net/bmw-serie-3-318d-gran-turismo-5p-diesel-2014-en-malaga-70399937-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e con tecnologia hibrida EQ,33.490 €,2024,5265 km,Híbrido enchufable,218 cv,Jaén,2026-05-06 13:53:40,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-con-tecnologia-hibrida-eq-5p-electrico-hibrido-2025-en-jaen-70348969-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180,32.990 €,2024,4230 km,Híbrido,136 cv,Jaén,2026-05-06 13:53:40,ECO,https://www.coches.net/mercedes-benz-clase-a-a-180-5p-electrico-hibrido-2025-en-jaen-70348973-covo.aspx
MINI,MINI MINI Cooper Cabrio,13.990 €,2012,154.000 km,Gasolina,122 cv,Sevilla,2026-05-06 13:53:40,B,https://www.coches.net/mini-mini-cooper-cabrio-2p-gasolina-2012-en-sevilla-62215394-covo.aspx
KIA,KIA Picanto 1.0 DPi Concept,13.700 €,2024,17.917 km,Gasolina,67 cv,Barcelona,2026-05-06 13:53:40,B,https://www.coches.net/kia-picanto-1.0-dpi-49kw-67cv-concept-5p-gasolina-2024-en-barcelona-61917241-covo.aspx
FORD,FORD S-MAX 2.0 TDCi Panther Titanium AUT,23.350 €,2022,69.000 km,Diesel,150 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/ford-s-max-20-tdci-panther-110kw-titanium-aut-5p-diesel-2022-en-madrid-70485317-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 200 d Sedan,35.900 €,2025,8273 km,Diesel,150 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-clase-a-a-200-d-sedan-4p-diesel-2025-en-barcelona-70417422-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e,30.900 €,2022,93.171 km,Híbrido enchufable,218 cv,Asturias,2026-05-06 13:53:40,B,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-hibrido-2022-en-asturias-70180711-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Passat Variant Executive 2.0 TDI DSG,21.500 €,2023,105.064 km,Diesel,150 cv,Madrid,2026-05-06 13:53:40,B,https://www.coches.net/volkswagen-passat-variant-executive-20-tdi-110kw-dsg-5p-diesel-2023-en-madrid-70518840-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Passat Alltrack 2.0 TDI 4Mot DSG,23.850 €,2020,91.900 km,Diesel,190 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-passat-alltrack-20-tdi-140kw-190cv-4mot-dsg-5p-diesel-2020-en-madrid-70525763-covo.aspx
SKODA,SKODA Karoq 2.0 TDI DSG 4X4 Ambition,18.900 €,2020,149.000 km,Diesel,150 cv,Cádiz,2026-05-06 13:53:40,C,https://www.coches.net/skoda-karoq-20-tdi-110kw-150cv-dsg-4x4-ambition-5p-diesel-2021-en-cadiz-70526763-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 140H Advance,29.500 €,2024,13.832 km,Híbrido,140 cv,Salamanca,2026-05-06 13:53:40,ECO,https://www.coches.net/toyota-c-hr-18-140h-advance-5p-electrico-hibrido-2024-en-salamanca-70526876-covo.aspx
