Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
LEXUS,LEXUS NX 450h Executive 4WD,48.990 €,2022,58.960 km,Híbrido enchufable,306 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/lexus-nx-450h-executive-4wd-5p-electrico-hibrido-2022-en-madrid-70583647-covo.aspx
VOLVO,VOLVO V60 2.0 B4 D Plus Dark Auto,36.500 €,2025,20.767 km,Híbrido,197 cv,Barcelona,2026-05-11 13:41:28,ECO,https://www.coches.net/volvo-v60-20-b4-d-plus-dark-auto-5p-electrico-hibrido-2024-en-barcelona-70586148-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDi Style DT 4x4,15.899 €,2016,141.756 km,Gasolina,176 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-tucson-16-tgdi-style-dt-4x4-5p-gasolina-2015-en-barcelona-70550019-covo.aspx
HYUNDAI,HYUNDAI IONIQ 1.6 GDI PHEV Klass DCT,17.990 €,2022,75.998 km,Híbrido enchufable,141 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/hyundai-ioniq-16-gdi-phev-klass-dct-5p-electrico-hibrido-2021-en-madrid-70520265-covo.aspx
BMW,BMW Serie 2 218dA Gran Coupe,29.990 €,2022,89.998 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-2-218da-gran-coupe-4p-diesel-2022-en-madrid-70527682-covo.aspx
BMW,BMW Serie 2 218dA Gran Coupe,26.490 €,2021,80.103 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-2-218da-gran-coupe-4p-diesel-2021-en-madrid-70527715-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 125H Active,20.250 €,2023,146.676 km,Híbrido,122 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-c-hr-18-125h-active-5p-electrico-hibrido-2022-en-madrid-70577931-covo.aspx
HYUNDAI,HYUNDAI i30 1.0 TGDI 48V Klass,13.790 €,2022,134.287 km,Híbrido,120 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/hyundai-i30-10-tgdi-48v-klass-5p-electrico-hibrido-2020-en-madrid-70462405-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase SLK SLK 200 BlueEfficiency,24.900 €,2011,60.000 km,Gasolina,184 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-slk-slk-200-blueefficiency-2p-gasolina-2011-en-madrid-70594936-covo.aspx
BMW,BMW Serie 3 318d,7.490 €,2011,194.156 km,Diesel,143 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/bmw-serie-3-318d-4p-diesel-2011-en-madrid-70531881-covo.aspx
BYD,BYD Seal Design RWD,35.990 €,2025,15.565 km,Eléctrico,313 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/byd-seal-design-rwd-4p-electrico-hibrido-2023-en-madrid-70595711-covo.aspx
RENAULT,RENAULT Kadjar Techno Blue dCi EDC,19.900 €,2022,51.451 km,Diesel,115 cv,Murcia,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/renault-kadjar-techno-blue-dci-85kw-115cv-edc-5p-diesel-2022-en-murcia-70513108-covo.aspx
HYUNDAI,HYUNDAI i20 1.2 MPI SLX,11.790 €,2021,125.482 km,Gasolina,84 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-i20-12-mpi-slx-5p-gasolina-2021-en-madrid-70466771-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT,17.490 €,2021,97.690 km,Híbrido,122 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-5p-electrico-hibrido-2022-en-madrid-70467294-covo.aspx
RENAULT,RENAULT Mégane Techno Blue dCi,14.800 €,2023,165.119 km,Diesel,115 cv,Badajoz,2026-05-11 13:41:28,C,https://www.coches.net/renault-megane-techno-blue-dci-85-kw-115cv-5p-diesel-2022-en-badajoz-70441842-covo.aspx
CITROEN,CITROEN C3 PureTech ELLE,6.500 €,2018,141.000 km,Gasolina,82 cv,Navarra,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-60kw-82cv-elle-5p-gasolina-2018-en-navarra-70591262-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Passat 2.0 TDI DPF Highline,6.500 €,2008,226.000 km,Diesel,140 cv,Málaga,2026-05-11 13:41:28,B,https://www.coches.net/volkswagen-passat-20-tdi-140cv-dpf-highline-4p-diesel-2009-en-malaga-70594090-covo.aspx
AUDI,AUDI A3 Sportback S line 35 TDI,29.990 €,2023,77.000 km,Diesel,150 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/audi-a3-sportback-s-line-35-tdi-110kw-150cv-5p-diesel-2024-en-valencia-70541180-covo.aspx
CITROEN,CITROEN C3 BlueHDi SS FEEL,9.900 €,2020,71.850 km,Diesel,99 cv,Pontevedra,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/citroen-c3-bluehdi-73kw-100cv-ss-feel-5p-diesel-2020-en-pontevedra-62293960-covo.aspx
MINI,MINI COUNTRYMAN Cooper S E ALL4,27.999 €,2021,64.000 km,Híbrido enchufable,220 cv,Valencia,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/mini-countryman-cooper-s-e-all4-5p-electrico-hibrido-2021-en-valencia-70556189-covo.aspx
SEAT,SEAT Exeo 2.0 TDI CR 143 CV DPF Reference,6.100 €,2011,197.000 km,Diesel,143 cv,Sta. C. Tenerife,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/seat-exeo-20-tdi-cr-143-cv-dpf-reference-4p-diesel-2011-en-sta-c-tenerife-70603196-covo.aspx
KIA,KIA Rio 1.2 CVVT Drive,4.490 €,2013,247.000 km,Gasolina,85 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/kia-rio-12-cvvt-85cv-drive-5p-gasolina-2014-en-madrid-70604000-covo.aspx
MG,MG MG4 51kWh Standard,24.475 €,2024,38.000 km,Eléctrico,170 cv,Barcelona,2026-05-11 13:41:28,CERO,https://www.coches.net/mg-mg4-51kwh-standard-5p-electrico-hibrido-2023-en-barcelona-70604804-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 1.6 TDI BlueMotion,6.900 €,2010,187.000 km,Diesel,105 cv,Sevilla,2026-05-11 13:41:28,B,https://www.coches.net/volkswagen-golf-16-tdi-105cv-bluemotion-5p-diesel-2011-en-sevilla-70604729-covo.aspx
FORD,FORD Focus 1.0 Ecoboost MHEV STLine,17.990 €,2023,61.438 km,Híbrido,125 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/ford-focus-10-ecoboost-mhev-92kw-stline-5p-electrico-hibrido-2022-en-madrid-70530680-covo.aspx
HYUNDAI,HYUNDAI i20 1.2 MPI N Line,15.990 €,2025,16.310 km,Gasolina,79 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-i20-12-mpi-n-line-5p-gasolina-2025-en-madrid-70557544-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 250 e,36.900 €,2022,45.200 km,Híbrido enchufable,218 cv,Badajoz,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-cla-cla-250-e-4p-electrico-hibrido-2021-en-badajoz-70559886-covo.aspx
KIA,KIA Niro 1.6 GDi HEV Drive,18.665 €,2022,71.200 km,Híbrido,141 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/kia-niro-16-gdi-hev-104kw-141cv-drive-5p-electrico-hibrido-2022-en-madrid-70560388-covo.aspx
MINI,MINI MINI Cooper Cabrio,6.999 €,2007,139.000 km,Gasolina,116 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mini-mini-cooper-cabrio-2p-gasolina-2007-en-madrid-70588730-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C Cabrio MercedesAMG C 43 4MATIC,48.999 €,2017,103.000 km,Gasolina,367 cv,Granada,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/mercedes-benz-clase-c-c-cabrio-mercedesamg-c-43-4matic-2p-gasolina-2018-en-granada-70554597-covo.aspx
SEAT,SEAT León SP 2.0 TDI Reference,15.890 €,2022,132.468 km,Diesel,115 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/seat-leon-sp-20-tdi-85kw-reference-5p-diesel-2022-en-madrid-70477012-covo.aspx
NISSAN,NISSAN QASHQAI DIGT 140 CV E6D ACENTA,15.900 €,2019,82.600 km,Gasolina,140 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/nissan-qashqai-digt-103-kw-140-cv-e6d-acenta-5p-gasolina-2018-en-madrid-70460554-covo.aspx
TOYOTA,TOYOTA Auris 1.6 VVTi Dual Luna,5.200 €,2008,225.000 km,Gasolina,124 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/toyota-auris-16-vvti-dual-luna-5p-gasolina-2007-en-madrid-70579290-covo.aspx
KIA,KIA cee'd 1.0 TGDi Tech EcoDynamics,7.490 €,2015,160.000 km,Gasolina,100 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/kia-ceed-10-tgdi-100cv-tech-ecodynamics-5p-gasolina-2016-en-alicante-70586952-covo.aspx
DS,DS DS 3 PureTech 82 Design,8.990 €,2015,86.000 km,Gasolina,82 cv,A Coruña,2026-05-11 13:41:28,C,https://www.coches.net/ds-ds-3-puretech-82-design-3p-gasolina-2015-en-a-coruna-61236182-covo.aspx
BMW,BMW Serie 3 320d,9.990 €,2007,200.000 km,Diesel,177 cv,A Coruña,2026-05-11 13:41:28,B,https://www.coches.net/bmw-serie-3-320d-2p-diesel-2008-en-a-coruna-61355396-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 200 d,18.450 €,2018,170.000 km,Diesel,136 cv,A Coruña,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-a-a-200-d-5p-diesel-2018-en-a-coruna-61460017-covo.aspx
MAZDA,MAZDA Mazda2 1.5 116 CV CVT Exclusiveline,21.490 €,2025,8502 km,Híbrido,116 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/km-0/mazda/mazda2/madrid/15-85-kw-116-cv-cvt-exclusiveline-electrico-hibrido-de-km0-61666823-kovn.aspx
MAZDA,MAZDA CX-60 eSkyactiv PHEV AWD Homura,51.800 €,2025,955 km,Híbrido enchufable,327 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/mazda-cx-60-eskyactiv-phev-awd-homura-5p-electrico-hibrido-2025-en-madrid-61725895-covo.aspx
LEXUS,LEXUS UX 2.0 250h Business Navigation,20.999 €,2021,147.000 km,Híbrido,184 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/lexus-ux-20-250h-business-navigation-5p-electrico-hibrido-2021-en-madrid-61991063-covo.aspx
AUDI,AUDI Q5 40 TDI quattroultra,31.999 €,2022,150.000 km,Híbrido,204 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/audi-q5-40-tdi-150kw-204cv-quattroultra-5p-electrico-hibrido-2022-en-madrid-62084026-covo.aspx
MAZDA,MAZDA CX-60 eSkyac D MHEV 4WD Homura Plus,56.700 €,2025,14.259 km,Híbrido,254 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/mazda-cx-60-eskyac-d-mhev-187kw-4wd-homura-plus-5p-electrico-hibrido-2025-en-madrid-62098261-covo.aspx
MAZDA,MAZDA CX-60 eSkyac D MHEV 4WD Takumi,51.900 €,2024,14.900 km,Híbrido,254 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/mazda-cx-60-eskyac-d-mhev-187kw-4wd-takumi-5p-electrico-hibrido-2025-en-madrid-62098299-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 125H Advance,18.999 €,2021,120.000 km,Híbrido,122 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-c-hr-18-125h-advance-5p-electrico-hibrido-2021-en-madrid-62173275-covo.aspx
BMW,BMW X1 xDrive20d,33.999 €,2024,100.000 km,Híbrido,163 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/bmw-x1-xdrive20d-5p-electrico-hibrido-2023-en-madrid-62173632-covo.aspx
KIA,KIA Niro 1.6 GDi Hibrido Enchufable Drive,17.690 €,2018,62.775 km,Híbrido enchufable,141 cv,Sevilla,2026-05-11 13:41:28,CERO,https://www.coches.net/kia-niro-16-gdi-hibrido-enchufable-104kw-drive-5p-electrico-hibrido-2018-en-sevilla-62246905-covo.aspx
BMW,BMW Serie 1 118d,22.790 €,2020,57.825 km,Diesel,150 cv,Salamanca,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-1-118d-5p-diesel-2020-en-salamanca-62371874-covo.aspx
PEUGEOT,PEUGEOT 3008 Hybrid 225 eEAT8 Allure Pack,25.999 €,2022,44.500 km,Híbrido enchufable,225 cv,Alicante,2026-05-11 13:41:28,CERO,https://www.coches.net/peugeot-3008-hybrid-225-eeat8-allure-pack-5p-electrico-hibrido-2022-en-alicante-62404333-covo.aspx
MITSUBISHI,MITSUBISHI L200 DC 220 DID MPro Auto,21.990 €,2020,172.800 km,Diesel,150 cv,Bizkaia,2026-05-11 13:41:28,C,https://www.coches.net/mitsubishi-l200-dc-220-did-mpro-auto-4p-diesel-2020-en-vizcaya-62418081-covo.aspx
MAZDA,MAZDA Mazda2 1.5 116 CV CVT Exclusiveline,21.490 €,2025,8522 km,Híbrido,116 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/km-0/mazda/mazda2/madrid/15-85-kw-116-cv-cvt-exclusiveline-electrico-hibrido-de-km0-62614628-kovn.aspx
BMW,BMW X1 sDrive18d,21.990 €,2020,124.500 km,Diesel,150 cv,Bizkaia,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2020-en-vizcaya-62623405-covo.aspx
MAZDA,MAZDA CX-30 eSKYACTIVX 2.0 AT Homura,29.990 €,2024,25.057 km,Híbrido,186 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/mazda-cx-30-eskyactivx-20-137kw-at-homura-5p-electrico-hibrido-2022-en-madrid-62623994-covo.aspx
TOYOTA,TOYOTA Rav4 2.5l 220H Advance,25.899 €,2021,137.000 km,Híbrido,218 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-rav4-25l-220h-advance-5p-electrico-hibrido-2021-en-madrid-62626428-covo.aspx
VOLVO,VOLVO EX30 Single Motor Extended Range Plus Auto,37.500 €,2025,6700 km,Eléctrico,272 cv,Asturias,2026-05-11 13:41:28,CERO,https://www.coches.net/km-0/volvo/ex30/asturias/single-motor-extended-range-plus-auto-electrico-hibrido-de-km0-62640593-kovn.aspx
CITROEN,CITROEN C4 C4 BlueHDi 100 Live Edition,7.990 €,2015,185.000 km,Diesel,99 cv,A Coruña,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c4-c4-bluehdi-100-live-edition-5p-diesel-2015-en-a-coruna-62652445-covo.aspx
MAZDA,MAZDA Mazda3 2.5L ESKY G MHEV 6AT Exclline,29.990 €,2025,20.500 km,Híbrido,140 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/mazda-mazda3-25l-esky-g-mhev-103kw-6at-exclline-5p-electrico-hibrido-2025-en-madrid-70029064-covo.aspx
LEXUS,LEXUS UX 2.0 300h UX Plus,36.900 €,2025,8813 km,Híbrido,199 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/lexus-ux-20-300h-ux-plus-5p-electrico-hibrido-2024-en-madrid-70094611-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLE Coupé GLE 350 d 4MATIC,49.990 €,2019,59.361 km,Diesel,258 cv,Salamanca,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-gle-coupe-gle-350-d-4matic-5p-diesel-2018-en-salamanca-70097519-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 200 D DCT,29.999 €,2022,100.000 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-cla-cla-200-d-dct-4p-diesel-2021-en-madrid-70114460-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Life 1.0 TSI,17.400 €,2023,35.300 km,Gasolina,95 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-polo-life-10-tsi-70kw-95cv-5p-gasolina-2023-en-barcelona-70171402-covo.aspx
SSANGYONG,SSANGYONG Tivoli D16 Limited Auto,16.000 €,2020,112.584 km,Diesel,136 cv,Ourense,2026-05-11 13:41:28,C,https://www.coches.net/ssangyong-tivoli-d16-limited-auto-5p-diesel-2019-en-orense-70178544-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Plus 2.0 TDI DPF Advance,7.990 €,2009,159.000 km,Diesel,140 cv,Alicante,2026-05-11 13:41:28,B,https://www.coches.net/volkswagen-golf-plus-20-tdi-140cv-dpf-advance-5p-diesel-2010-en-alicante-70237126-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf RLine 2.0 TDI DSG,35.990 €,2022,40.852 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-golf-rline-20-tdi-110kw-150cv-dsg-5p-diesel-2023-en-madrid-70280031-covo.aspx
SSANGYONG,SSANGYONG Musso Sports D22DTR 4x4 Pro,26.990 €,2023,56.500 km,Diesel,202 cv,Sta. C. Tenerife,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/ssangyong-musso-sports-d22dtr-4x4-pro-4p-diesel-2022-en-sta-c-tenerife-70290900-covo.aspx
CUPRA,CUPRA León 2.0 TDI DSG,33.700 €,2025,200 km,Diesel,150 cv,Castellón,2026-05-11 13:41:28,C,https://www.coches.net/cupra-leon-20-tdi-110kw-150cv-dsg-5p-diesel-2025-en-castellon-70303148-covo.aspx
DACIA,DACIA Logan Break Laureate 1.6 5 plazas,5.990 €,2007,70.000 km,Gasolina,105 cv,A Coruña,2026-05-11 13:41:28,B,https://www.coches.net/dacia-logan-break-laureate-16-105cv-5-plazas-5p-gasolina-2007-en-a-coruna-70303201-covo.aspx
CITROEN,CITROEN C4 Picasso BlueHDi SS Live,8.990 €,2017,200.000 km,Diesel,100 cv,A Coruña,2026-05-11 13:41:28,B,https://www.coches.net/citroen-c4-picasso-bluehdi-73kw-100cv-ss-live-5p-diesel-2016-en-a-coruna-70310538-covo.aspx
LEXUS,LEXUS LBX 1.5 HEV Elegant,34.490 €,2025,11.944 km,Híbrido,136 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/lexus-lbx-15-136cv-hev-elegant-5p-electrico-hibrido-2024-en-madrid-70314818-covo.aspx
SEAT,SEAT Arona 1.0 TSI FR XM,17.490 €,2023,56.059 km,Gasolina,110 cv,A Coruña,2026-05-11 13:41:28,C,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-fr-xm-5p-gasolina-2023-en-a-coruna-70318715-covo.aspx
MITSUBISHI,MITSUBISHI Space Star 120 MPI Kaiteki,10.990 €,2022,67.000 km,Gasolina,71 cv,Sta. C. Tenerife,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/mitsubishi-space-star-120-mpi-kaiteki-5p-gasolina-2022-en-sta-c-tenerife-70363334-covo.aspx
CITROEN,CITROEN C3 PureTech CSeries,11.985 €,2024,43.270 km,Gasolina,83 cv,Sta. C. Tenerife,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-60kw-83cv-cseries-5p-gasolina-2023-en-sta-c-tenerife-70372154-covo.aspx
MG,MG ZS 1.5 Comfort,21.990 €,2026,24 km,Gasolina,106 cv,Sta. C. Tenerife,2026-05-11 13:41:28,C,https://www.coches.net/mg-zs-15-comfort-5p-gasolina-2023-en-sta-c-tenerife-70375703-covo.aspx
MG,MG MG3 1.5 Standard,15.290 €,2025,14.478 km,Gasolina,116 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/mg-mg3-15-standard-5p-gasolina-2024-en-sevilla-70379470-covo.aspx
MG,MG ZS 1.5 Comfort,16.790 €,2025,15.141 km,Gasolina,106 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/mg-zs-15-comfort-5p-gasolina-2024-en-sevilla-70379474-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 200 D,31.990 €,2020,50.000 km,Diesel,150 cv,A Coruña,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-gla-gla-200-d-5p-diesel-2020-en-a-coruna-70385066-covo.aspx
AUDI,AUDI Q3 Sportback 40 TDI S tronic Quattro Black Line,33.900 €,2021,83.720 km,Diesel,200 cv,A Coruña,2026-05-11 13:41:28,C,https://www.coches.net/audi-q3-sportback-40-tdi-140kw-s-tronic-quattro-black-line-5p-diesel-2021-en-a-coruna-70386965-covo.aspx
FORD,FORD Puma 1.0 EcoBoost Titanium,15.600 €,2020,58.587 km,Gasolina,125 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/ford-puma-10-ecoboost-92kw-125cv-titanium-5p-gasolina-2020-en-barcelona-70389573-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5 BlueHDi SS GT,18.990 €,2021,73.820 km,Diesel,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-130cv-ss-gt-5p-diesel-2021-en-madrid-70396718-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D163 FWD,25.490 €,2021,55.954 km,Diesel,163 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/land-rover-range-rover-evoque-20-d163-fwd-5p-diesel-2022-en-madrid-70396772-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan RLine 2.0 TDI DSG,31.990 €,2020,49.111 km,Diesel,150 cv,Salamanca,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-tiguan-rline-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-salamanca-70397450-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Touareg RLine 3.0 V6 TDI Tip 4M,45.990 €,2020,117.996 km,Diesel,286 cv,Salamanca,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-touareg-rline-30-v6-tdi-210kw-tip-4m-5p-diesel-2021-en-salamanca-70398171-covo.aspx
MG,MG MG3 Hybrid+ Luxury,18.290 €,2025,24.877 km,Híbrido,195 cv,Sevilla,2026-05-11 13:41:28,ECO,https://www.coches.net/mg-mg3-hybrid-luxury-5p-electrico-hibrido-2024-en-sevilla-70398913-covo.aspx
AUDI,AUDI Q3 40 TFSI S tronic Quattr Black Line,29.990 €,2019,79.000 km,Gasolina,190 cv,A Coruña,2026-05-11 13:41:28,C,https://www.coches.net/audi-q3-40-tfsi-140kw-s-tronic-quattr-black-line-5p-gasolina-2020-en-a-coruna-70406358-covo.aspx
PEUGEOT,PEUGEOT 3008 1.2 PureTech SS GT,15.990 €,2020,11.896 km,Gasolina,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-3008-12-puretech-96kw-130cv-ss-gt-5p-gasolina-2020-en-madrid-70406499-covo.aspx
PEUGEOT,PEUGEOT 208 PureTech EAT8 Active Pack,11.490 €,2022,72.918 km,Gasolina,100 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-208-puretech-73kw-100cv-eat8-active-pack-5p-gasolina-2020-en-madrid-70416257-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5 BlueHDi SS Allure,17.990 €,2020,62.344 km,Diesel,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-130cv-ss-allure-5p-diesel-2020-en-madrid-70416259-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5 BlueHDi SS Allure,16.990 €,2020,81.518 km,Diesel,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-130cv-ss-allure-5p-diesel-2020-en-madrid-70416261-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech FEEL,10.590 €,2018,41.398 km,Gasolina,82 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-aircross-puretech-60kw-82cv-feel-5p-gasolina-2017-en-madrid-70416265-covo.aspx
DACIA,DACIA Lodgy Comfort 1.6 GLP 5Pl 18,12.590 €,2019,123.220 km,Gas licuado (GLP),102 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/dacia-lodgy-comfort-16-75kw-100cv-glp-5pl--18-5p-otros-2018-en-madrid-70416275-covo.aspx
OPEL,OPEL Grandland 1.2 Turbo GS,17.590 €,2023,75.482 km,Gasolina,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/opel-grandland-12-turbo-gs-5p-gasolina-2023-en-madrid-70416277-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure 1.2 PureTech SS,11.350 €,2017,104.333 km,Gasolina,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-2008-allure-12-puretech-96kw-130cv-ss-5p-gasolina-2017-en-madrid-70416291-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 1.0 TSI Variant,20.490 €,2022,42.757 km,Gasolina,110 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-golf-10-tsi-81kw-110cv-variant-5p-gasolina-2023-en-madrid-70416296-covo.aspx
CITROEN,CITROEN Grand C4 Picasso PureTech SS 6v Feel,12.490 €,2017,57.468 km,Gasolina,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-grand-c4-picasso-puretech-96kw-130cv-ss-6v-feel-5p-gasolina-2016-en-madrid-70416298-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Ready2Go 1.0 TSI Variant,13.890 €,2020,109.044 km,Gasolina,115 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-golf-ready2go-10-tsi-85kw-115cv-variant-5p-gasolina-2019-en-madrid-70416299-covo.aspx
BMW,BMW Serie 4 420d Cabrio,40.900 €,2022,37.005 km,Híbrido,190 cv,Alicante,2026-05-11 13:41:28,ECO,https://www.coches.net/bmw-serie-4-420d-cabrio-2p-electrico-hibrido-2022-en-alicante-70416470-covo.aspx
DACIA,DACIA Sandero Stepway Extreme Go TCe,13.433 €,2023,62.507 km,Gasolina,110 cv,Barcelona,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/dacia-sandero-stepway-extreme-go-tce-81kw-110cv-5p-gasolina-2023-en-barcelona-70422596-covo.aspx
LEXUS,LEXUS NX 450h Executive 4WD,46.990 €,2022,89.647 km,Híbrido enchufable,306 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/lexus-nx-450h-executive-4wd-5p-electrico-hibrido-2022-en-madrid-70424081-covo.aspx
LEXUS,LEXUS LBX 1.5 HEV Cool,36.990 €,2024,8560 km,Híbrido,136 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/lexus-lbx-15-136cv-hev-cool-5p-electrico-hibrido-2024-en-madrid-70424082-covo.aspx
AUDI,AUDI A1 Sportback Adrenalin 30 TFSI,24.990 €,2025,27.100 km,Gasolina,116 cv,Asturias,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-adrenalin-30-tfsi-85kw-116cv-5p-gasolina-2026-en-asturias-70560419-covo.aspx
