Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
FORD,FORD EcoSport 1.0T EcoBoost SS Trend,10.490 €,2019,123.140 km,Gasolina,125 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/ford-ecosport-10t-ecoboost-92kw-125cv-ss-trend-5p-gasolina-2019-en-madrid-70584531-covo.aspx
HONDA,HONDA CR-V 2.0 iMMD 4x2 ELEGANCE NAVI,19.900 €,2019,106.431 km,Híbrido,184 cv,Barcelona,2026-05-08 09:29:10,ECO,https://www.coches.net/honda-cr-v-20-immd-4x2-elegance-navi-5p-electrico-hibrido-2019-en-barcelona-70585011-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e,18.990 €,2020,166.345 km,Híbrido enchufable,218 cv,Toledo,2026-05-08 09:29:10,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-hibrido-2020-en-toledo-70584126-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0L TD4 Diesel 4x4 SE,14.499 €,2017,121.672 km,Diesel,150 cv,Sevilla,2026-05-08 09:29:10,C,https://www.coches.net/land-rover-range-rover-evoque-20l-td4-diesel-110kw-150cv-4x4-se-5p-diesel-2017-en-sevilla-70550123-covo.aspx
FORD,FORD Kuga 2.0 TDCi 150 4x2 ASS Titanium,13.199 €,2016,107.156 km,Diesel,150 cv,Sevilla,2026-05-08 09:29:10,C,https://www.coches.net/ford-kuga-20-tdci-150-4x2-ass-titanium-5p-diesel-2016-en-sevilla-70550245-covo.aspx
PEUGEOT,PEUGEOT 3008 1.6BLUEHDI GT LINE AUTO SS,13.699 €,2018,159.348 km,Diesel,120 cv,Sevilla,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-3008-16bluehdi-88kw-120cv-gt-line-auto-ss-5p-diesel-2017-en-sevilla-70550338-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5L BlueHDi SS Allure,12.599 €,2018,126.284 km,Diesel,130 cv,Sevilla,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-3008-15l-bluehdi-96kw-130cv-ss-allure-5p-diesel-2018-en-sevilla-70550380-covo.aspx
FORD,FORD Focus 1.0 Ecoboost MHEV STLine,16.990 €,2021,49.272 km,Híbrido,125 cv,Granada,2026-05-08 09:29:10,ECO,https://www.coches.net/ford-focus-10-ecoboost-mhev-92kw-stline-5p-electrico-hibrido-2021-en-granada-70578159-covo.aspx
CITROEN,CITROEN Berlingo M Max Diesel Automatico,29.500 €,2026,2 km,Diesel,130 cv,Murcia,2026-05-08 09:29:10,C,https://www.coches.net/citroen-berlingo-m-max-diesel-130cv-automatico-5p-diesel-2026-en-murcia-70559961-covo.aspx
CITROEN,CITROEN Berlingo M Max Diesel Automatico,29.500 €,2026,1 km,Diesel,130 cv,Murcia,2026-05-08 09:29:10,C,https://www.coches.net/citroen-berlingo-m-max-diesel-130cv-automatico-5p-diesel-2026-en-murcia-70560010-covo.aspx
CITROEN,CITROEN C3 Aircross BlueHDi SS CSeries,9.990 €,2021,143.000 km,Diesel,110 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/citroen-c3-aircross-bluehdi-81kw-110cv-ss-cseries-5p-diesel-2021-en-madrid-70571788-covo.aspx
NISSAN,NISSAN LEAF 30kWh Acenta,7.850 €,2017,58.259 km,Eléctrico,109 cv,La Rioja,2026-05-08 09:29:10,CERO,https://www.coches.net/nissan-leaf-30kwh-acenta-5p-electrico-hibrido-2017-en-la-rioja-70579378-covo.aspx
PEUGEOT,PEUGEOT 308 Allure BlueHDi 130 SS EAT8,19.990 €,2023,85.207 km,Diesel,130 cv,Badajoz,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-308-5p-allure-bluehdi-130-ss-eat8-5p-diesel-2023-en-badajoz-70583591-covo.aspx
AUDI,AUDI Q5 2.0 TDI quattro,13.490 €,2010,290.181 km,Diesel,170 cv,Málaga,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/audi-q5-20-tdi-170cv-quattro-5p-diesel-2011-en-malaga-70569346-covo.aspx
MINI,MINI MINI COOPER S,21.990 €,2016,44.990 km,Gasolina,192 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/mini-mini-cooper-s-3p-gasolina-2016-en-madrid-70549432-covo.aspx
MINI,MINI MINI JOHN COOPER WORKS,21.599 €,2017,77.142 km,Gasolina,231 cv,Barcelona,2026-05-08 09:29:10,C,https://www.coches.net/mini-mini-john-cooper-works-3p-gasolina-2017-en-barcelona-70549948-covo.aspx
NISSAN,NISSAN QASHQAI 2.0 TEKNA PREMIUM 4X2 17 Piel,10.500 €,2012,111.000 km,Gasolina,140 cv,Alicante,2026-05-08 09:29:10,C,https://www.coches.net/nissan-qashqai-20-tekna-premium-4x2-17-piel-5p-gasolina-2010-en-alicante-70583511-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Touran Sport 2.0 TDI SCR BMT DSG,23.500 €,2016,116.964 km,Diesel,190 cv,Lugo,2026-05-08 09:29:10,C,https://www.coches.net/volkswagen-touran-sport-20-tdi-scr-190cv-bmt-dsg-5p-diesel-2017-en-lugo-70560065-covo.aspx
CITROEN,CITROEN C3 Aircross BlueHDi SS Origins,10.675 €,2019,161.454 km,Diesel,102 cv,Alicante,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/citroen-c3-aircross-bluehdi-73kw-100cv-ss-origins-5p-diesel-2019-en-alicante-70577109-covo.aspx
BMW,BMW X6 xDrive40d,19.990 €,2011,242.371 km,Diesel,306 cv,Madrid,2026-05-08 09:29:10,B,https://www.coches.net/bmw-x6-xdrive40d-5p-diesel-2011-en-madrid-70577251-covo.aspx
FORD,FORD C-Max 1.6 TDCi 109 Trend Sun,3.990 €,2010,247.000 km,Diesel,109 cv,Madrid,2026-05-08 09:29:10,B,https://www.coches.net/ford-c-max-16-tdci-109-trend-sun-5p-diesel-2009-en-madrid-70578960-covo.aspx
SEAT,SEAT Arona 1.0 TSI Xperience XL,18.600 €,2023,74.710 km,Gasolina,110 cv,Málaga,2026-05-08 09:29:10,C,https://www.coches.net/seat-arona-10-tsi-81kw-xperience-xl-5p-gasolina-2023-en-malaga-70579151-covo.aspx
RENAULT,RENAULT Captur techno TCe,18.950 €,2023,67.502 km,Gasolina,90 cv,Málaga,2026-05-08 09:29:10,C,https://www.coches.net/renault-captur-techno-tce-67kw-90cv-5p-gasolina-2022-en-malaga-70579157-covo.aspx
NISSAN,NISSAN JUKE DIGT 114 CV 6MT Acenta,19.800 €,2024,28.008 km,Gasolina,114 cv,Bizkaia,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/nissan-juke-digt-84-kw-114-cv-6mt-acenta-5p-gasolina-2024-en-vizcaya-70579270-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure Puretech 130 SS EAT8,18.290 €,2024,29.480 km,Gasolina,130 cv,Castellón,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-2008-allure-puretech-130-ss-eat8-5p-gasolina-2023-en-castellon-70581566-covo.aspx
PEUGEOT,PEUGEOT Rifter Allure Standard BlueHDi EAT8,18.990 €,2020,101.885 km,Diesel,130 cv,Bizkaia,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-rifter-allure-standard-bluehdi-96kw-eat8-5p-diesel-2020-en-vizcaya-70581952-covo.aspx
RENAULT,RENAULT Captur Zen TCe 90,15.490 €,2022,77.283 km,Gasolina,90 cv,Málaga,2026-05-08 09:29:10,C,https://www.coches.net/renault-captur-zen-tce-90-5p-gasolina-2021-en-malaga-70582062-covo.aspx
RENAULT,RENAULT Espace Limited TCe EDC GPF,19.600 €,2020,145.000 km,Gasolina,225 cv,Murcia,2026-05-08 09:29:10,C,https://www.coches.net/renault-espace-limited-tce-165-kw-225cv-edc-gpf-5p-gasolina-2018-en-murcia-70583813-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Caddy Origin 2.0 TDI 4MOTION,19.900 €,2021,133.000 km,Diesel,122 cv,Castellón,2026-05-08 09:29:10,C,https://www.coches.net/volkswagen-caddy-origin-20-tdi-90kw-122cv-4motion-5p-diesel-2022-en-castellon-70585748-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Multivan Premium Corto 2.0 TDI BMT DSG,45.900 €,2021,94.000 km,Diesel,204 cv,Castellón,2026-05-08 09:29:10,C,https://www.coches.net/volkswagen-multivan-premium-corto-20-tdi-150kw-bmt-dsg-5p-diesel-2021-en-castellon-70585819-covo.aspx
RENAULT,RENAULT Clio Dynamique Energy TCe 90 SS eco2,7.000 €,2014,156.000 km,Gasolina,90 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/renault-clio-dynamique-energy-tce-90-ss-eco2-5p-gasolina-2013-en-madrid-70559813-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI HEV Tecno Sky Auto,26.700 €,2021,44.194 km,Híbrido,230 cv,Madrid,2026-05-08 09:29:10,ECO,https://www.coches.net/hyundai-tucson-16-tgdi-169kw-hev-tecno-sky-auto-5p-electrico-hibrido-2021-en-madrid-70554850-covo.aspx
CITROEN,CITROEN C4 BlueHDi 100 Feel,5.600 €,2016,220.000 km,Diesel,99 cv,Lleida,2026-05-08 09:29:10,C,https://www.coches.net/citroen-c4-bluehdi-100-feel-5p-diesel-2015-en-lleida-62560827-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 d,22.890 €,2020,62.330 km,Diesel,116 cv,Valencia,2026-05-08 09:29:10,C,https://www.coches.net/mercedes-benz-clase-a-a-180-d-5p-diesel-2020-en-valencia-70507731-covo.aspx
SEAT,SEAT León SP 2.0 TDI Style Go,14.990 €,2021,93.000 km,Diesel,115 cv,Alicante,2026-05-08 09:29:10,C,https://www.coches.net/seat-leon-sp-20-tdi-85kw-style-go-5p-diesel-2022-en-alicante-70583636-covo.aspx
HYUNDAI,HYUNDAI i30 1.5 DPI Klass SLX,14.700 €,2022,100.000 km,Gasolina,110 cv,Barcelona,2026-05-08 09:29:10,C,https://www.coches.net/hyundai-i30-1.5-dpi-klass-slx-5p-gasolina-2022-en-barcelona-61416101-covo.aspx
KIA,KIA Ceed 1.5 MHEV GT Line DCT,26.900 €,2025,16.900 km,Híbrido,140 cv,Guadalajara,2026-05-08 09:29:10,ECO,https://www.coches.net/kia-ceed-15-mhev-103kw-140cv-gt-line-dct-5p-electrico-hibrido-2025-en-guadalajara-70581187-covo.aspx
KIA,KIA cee'd 1.4 CVVT xTech17,12.990 €,2018,100.000 km,Gasolina,100 cv,A Coruña,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/kia-ceed-14-cvvt-74kw-100cv-xtech17-5p-gasolina-2017-en-a-coruna-70581325-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Passat Executive 1.5 TSI DSG,20.950 €,2021,102.500 km,Gasolina,150 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/volkswagen-passat-executive-15-tsi-110kw-150cv-dsg-4p-gasolina-2022-en-madrid-70582245-covo.aspx
FIAT,FIAT Panda City Life Hybrid 1.0 Gse,9.799 €,2022,65.626 km,Híbrido,70 cv,Sevilla,2026-05-08 09:29:10,ECO,https://www.coches.net/fiat-panda-city-life-hybrid-10-gse-51kw-70cv-5p-electrico-hibrido-2021-en-sevilla-70550311-covo.aspx
PEUGEOT,PEUGEOT 208 PureTech Allure,14.650 €,2023,46.204 km,Gasolina,100 cv,Valencia,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-208-puretech-73kw-100cv-allure-5p-gasolina-2023-en-valencia-70559835-covo.aspx
HYUNDAI,HYUNDAI IONIQ 1.6 GDI HEV Style DT,16.990 €,2020,101.547 km,Híbrido,141 cv,Madrid,2026-05-08 09:29:10,ECO,https://www.coches.net/hyundai-ioniq-16-gdi-hev-style-dt-5p-electrico-hibrido-2019-en-madrid-70572854-covo.aspx
AUDI,AUDI A6 Avant 45 TDI quattro tiptr,29.900 €,2018,117.000 km,Híbrido,231 cv,Madrid,2026-05-08 09:29:10,ECO,https://www.coches.net/audi-a6-avant-45-tdi-170kw-231cv-quattro-tiptr-5p-electrico-hibrido-2019-en-madrid-70580086-covo.aspx
OPEL,OPEL Insignia 2.0 CDTI 160 CV Sportive Auto,5.990 €,2013,198.000 km,Diesel,160 cv,Bizkaia,2026-05-08 09:29:10,B,https://www.coches.net/opel-insignia-20-cdti-160-cv-sportive-auto-5p-diesel-2012-en-vizcaya-70579751-covo.aspx
RENAULT,RENAULT Clio Exception dCi 90 eco2 E5,6.200 €,2011,158.000 km,Diesel,90 cv,Alicante,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/renault-clio-exception-dci-90-5p-eco2-e5-5p-diesel-2010-en-alicante-70582587-covo.aspx
NISSAN,NISSAN JUKE DIGT 114 CV 6MT NConnecta,20.690 €,2024,20.577 km,Gasolina,114 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/nissan-juke-digt-84-kw-114-cv-6mt-nconnecta-5p-gasolina-2025-en-madrid-70581485-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC,41.990 €,2024,91.660 km,Diesel,194 cv,Madrid,2026-05-08 09:29:10,ECO,https://www.coches.net/mercedes-benz-clase-glc-glc-220-d-4matic-5p-diesel-2022-en-madrid-70585021-covo.aspx
NISSAN,NISSAN JUKE DIGT 114 CV DCT 7V NConnecta,20.700 €,2024,37.633 km,Gasolina,114 cv,Barcelona,2026-05-08 09:29:10,C,https://www.coches.net/nissan-juke-digt-84-kw-114-cv-dct-7v-nconnecta-5p-gasolina-2025-en-barcelona-70585646-covo.aspx
RENAULT,RENAULT Clio Technofeel dCi 90 eco2,9.290 €,2015,114.433 km,Diesel,90 cv,Lleida,2026-05-08 09:29:10,B,https://www.coches.net/renault-clio-technofeel-dci-90-eco2-5p-diesel-2015-en-lleida-70563867-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5 BlueHDi SS Allure Pack EAT8,16.990 €,2020,92.662 km,Diesel,130 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-ss-allure-pack-eat8-5p-diesel-2020-en-madrid-70549563-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5 BlueHDi SS Active Pack,15.199 €,2021,73.348 km,Diesel,130 cv,Barcelona,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-130cv-ss-active-pack-5p-diesel-2020-en-barcelona-70549731-covo.aspx
PEUGEOT,PEUGEOT 3008 2.0 BlueHDi SS GT EAT8,19.799 €,2020,66.911 km,Diesel,180 cv,Barcelona,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-3008-20-bluehdi-133kw-180cv-ss-gt-eat8-5p-diesel-2020-en-barcelona-70549865-covo.aspx
FORD,FORD Kuga Titanium 1.5 EcoBlue,19.899 €,2021,67.265 km,Diesel,120 cv,Sevilla,2026-05-08 09:29:10,C,https://www.coches.net/ford-kuga-titanium-15-ecoblue-88kw-120cv-5p-diesel-2022-en-sevilla-70550276-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D150 FWD,19.699 €,2020,109.428 km,Diesel,150 cv,Sevilla,2026-05-08 09:29:10,C,https://www.coches.net/land-rover-range-rover-evoque-20-d150-fwd-5p-diesel-2020-en-sevilla-70550354-covo.aspx
CITROEN,CITROEN Berlingo Talla M BlueHDi 100 SS LIVE PACK,12.990 €,2021,80.085 km,Diesel,102 cv,Valencia,2026-05-08 09:29:10,C,https://www.coches.net/citroen-berlingo-talla-m-bluehdi-100-ss-live-pack-5p-diesel-2021-en-valencia-70541203-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Corrado CORRADO 2.9 VR6,17.500 €,1993,250.000 km,Gasolina,190 cv,A Coruña,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/volkswagen-corrado-corrado-29-vr6-3p-gasolina-1992-en-a-coruna-61337071-covo.aspx
AUDI,AUDI Q3 35 TDI S tronic,27.500 €,2022,155.540 km,Diesel,150 cv,A Coruña,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/audi-q3-35-tdi-110kw-150cv-s-tronic-5p-diesel-2022-en-a-coruna-61480347-covo.aspx
AUDI,AUDI A7 3.0 TDI ultra S tronic Sportback,28.900 €,2017,185.100 km,Diesel,218 cv,A Coruña,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/audi-a7-30-tdi-ultra-s-tronic-sportback-5p-diesel-2018-en-a-coruna-62134537-covo.aspx
BMW,BMW Serie 2 Active Tourer 218d,29.000 €,2024,22.825 km,Diesel,150 cv,Ciudad Real,2026-05-08 09:29:10,C,https://www.coches.net/bmw-serie-2-active-tourer-218d-5p-diesel-2023-en-ciudad-real-62429342-covo.aspx
FORD,FORD Kuga STLine 1.5 EcoBlue,15.490 €,2022,140.680 km,Diesel,120 cv,Castellón,2026-05-08 09:29:10,C,https://www.coches.net/ford-kuga-stline-15-ecoblue-88kw-120cv-5p-diesel-2022-en-castellon-62450495-covo.aspx
BMW,BMW X1 xDrive25e,47.700 €,2025,18.688 km,Híbrido enchufable,245 cv,Ciudad Real,2026-05-08 09:29:10,CERO,https://www.coches.net/bmw-x1-xdrive25e-5p-electrico-hibrido-2025-en-ciudad-real-62531500-covo.aspx
BMW,BMW X2 sDrive20d,43.400 €,2025,16.723 km,Híbrido,163 cv,Ciudad Real,2026-05-08 09:29:10,ECO,https://www.coches.net/bmw-x2-sdrive20d-5p-electrico-hibrido-2025-en-ciudad-real-62602673-covo.aspx
FIAT,FIAT 500 Dolcevita 1.0 Hybrid 70 CV,11.880 €,2022,55.572 km,Híbrido,70 cv,Málaga,2026-05-08 09:29:10,ECO,https://www.coches.net/fiat-500-dolcevita-10-hybrid-51kw-70-cv-3p-electrico-hibrido-2022-en-malaga-70330192-covo.aspx
SEAT,SEAT León ST 2.0 TDI DSG7 SS Xcellence,16.990 €,2020,62.707 km,Diesel,150 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/seat-leon-st-20-tdi-110kw-dsg7-ss-xcellence-5p-diesel-2020-en-madrid-70356158-covo.aspx
VOLVO,VOLVO XC40 1.5 T4 Twin Recharge RDesign Exp Auto,26.900 €,2021,96.000 km,Híbrido enchufable,211 cv,Valencia,2026-05-08 09:29:10,ECO,https://www.coches.net/volvo-xc40-15-t4-twin-recharge-rdesign-exp-auto-5p-electrico-hibrido-2021-en-valencia-70363970-covo.aspx
FORD,FORD Fiesta 1.5 TDCi Trend,9.985 €,2017,23.836 km,Diesel,75 cv,Sta. C. Tenerife,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/ford-fiesta-15-tdci-75cv-trend-5p-5p-diesel-2016-en-sta-c-tenerife-70365488-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 200 d 4MATIC,31.985 €,2021,130.586 km,Diesel,163 cv,Sta. C. Tenerife,2026-05-08 09:29:10,C,https://www.coches.net/mercedes-benz-clase-glc-glc-200-d-4matic-5p-diesel-2020-en-sta-c-tenerife-70372158-covo.aspx
JEEP,JEEP Renegade Limited 1.6 Mjet 4x2,18.390 €,2022,66.317 km,Diesel,130 cv,Cádiz,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/jeep-renegade-limited-16-mjet-956kw-130cv-4x2-5p-diesel-2022-en-cadiz-70373534-covo.aspx
KIA,KIA Picanto 1.0 DPi Concept,10.490 €,2021,36.752 km,Gasolina,67 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/kia-picanto-10-dpi-49kw-67cv-concept-5p-gasolina-2022-en-madrid-70381601-covo.aspx
CUPRA,CUPRA Formentor 2.0 TDI 150 CV,24.990 €,2021,76.437 km,Diesel,150 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/cupra-formentor-20-tdi-110kw-150-cv-5p-diesel-2022-en-madrid-70381632-covo.aspx
SEAT,SEAT Ateca 1.5 TSI StSp Xcellence,17.990 €,2019,139.028 km,Gasolina,150 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/seat-ateca-15-tsi-110kw-150cv-stsp-xcellence-5p-gasolina-2019-en-madrid-70381673-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 d,17.890 €,2017,130.543 km,Diesel,109 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/mercedes-benz-clase-a-a-180-d-5p-diesel-2018-en-madrid-70381694-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Life 1.0 TSI,15.985 €,2023,54.364 km,Gasolina,95 cv,Las Palmas,2026-05-08 09:29:10,C,https://www.coches.net/volkswagen-polo-life-10-tsi-70kw-95cv-5p-gasolina-2023-en-las-palmas-70398429-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan RLine 1.4 TSI eHybrid DSG,32.985 €,2023,59.995 km,Híbrido enchufable,245 cv,Sta. C. Tenerife,2026-05-08 09:29:10,CERO,https://www.coches.net/volkswagen-tiguan-rline-14-tsi-ehybrid-180kw-245cv-dsg-5p-electrico-hibrido-2024-en-sta-c-tenerife-70398841-covo.aspx
SEAT,SEAT Arona 1.0 TSI Style,15.990 €,2021,80.268 km,Gasolina,110 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-style-5p-gasolina-2022-en-madrid-70405027-covo.aspx
JEEP,JEEP Compass 1.3 Gse T4 Limited MT FWD,19.990 €,2021,47.680 km,Gasolina,130 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/jeep-compass-13-gse-t4-96kw-130cv-limited-mt-fwd-5p-gasolina-2022-en-madrid-70410946-covo.aspx
FORD,FORD Focus 1.0 Ecoboost STLine,16.990 €,2022,39.416 km,Gasolina,125 cv,Madrid,2026-05-08 09:29:10,ECO,https://www.coches.net/ford-focus-10-ecoboost-92kw-stline-5p-gasolina-2022-en-madrid-70413438-covo.aspx
RENAULT,RENAULT Mégane Equilibre Blue dCi,16.990 €,2022,54.491 km,Diesel,115 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/renault-megane-equilibre-blue-dci-85-kw-115cv-5p-diesel-2022-en-madrid-70413483-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLB 2.0 GLB 200 D DCT,28.990 €,2021,114.972 km,Diesel,150 cv,Cádiz,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/mercedes-benz-glb-20-glb-200-d-dct-110kw-150cv-5p-diesel-2021-en-cadiz-70415481-covo.aspx
VOLVO,VOLVO XC60 2.0 B4 D Inscription Auto,38.800 €,2021,54.000 km,Híbrido,197 cv,Asturias,2026-05-08 09:29:10,UNKNOWN,https://www.coches.net/volvo-xc60-20-b4-d-inscription-auto-5p-electrico-hibrido-2022-en-asturias-70420675-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover 5.0 V8 SC 525 PS 4WD Auto Vogue,54.990 €,2021,130.000 km,Gasolina,525 cv,Alicante,2026-05-08 09:29:10,C,https://www.coches.net/land-rover-range-rover-50-v8-sc-525-ps-4wd-auto-vogue-5p-gasolina-2021-en-alicante-70422030-covo.aspx
HYUNDAI,HYUNDAI i20 1.2 MPI SLX,13.985 €,2022,29.000 km,Gasolina,84 cv,Las Palmas,2026-05-08 09:29:10,C,https://www.coches.net/hyundai-i20-12-mpi-slx-5p-gasolina-2021-en-las-palmas-70426166-covo.aspx
PEUGEOT,PEUGEOT 207 CC 1.6 VTi 16v 120,5.990 €,2010,136.000 km,Gasolina,120 cv,Alicante,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-207-cc-16-vti-16v-120-2p-gasolina-2009-en-alicante-70426263-covo.aspx
BMW,BMW Serie 2 218i,24.990 €,2021,21.000 km,Gasolina,136 cv,Alicante,2026-05-08 09:29:10,C,https://www.coches.net/bmw-serie-2-218i-2p-gasolina-2021-en-alicante-70427334-covo.aspx
OPEL,OPEL Zafira Tourer 1.6 CDTi SS 136 CV Excellence,11.990 €,2015,126.907 km,Diesel,136 cv,Asturias,2026-05-08 09:29:10,C,https://www.coches.net/opel-zafira-tourer-16-cdti-ss-136-cv-excellence-5p-diesel-2016-en-asturias-70434637-covo.aspx
OPEL,OPEL Crossland 1.2 Elegance,14.490 €,2024,20.593 km,Gasolina,110 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/opel-crossland-12-81kw-110cv-elegance-5p-gasolina-2024-en-madrid-70447377-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech SS CSeries,10.990 €,2020,34.422 km,Gasolina,110 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/citroen-c3-aircross-puretech-81kw-110cv-ss-cseries-5p-gasolina-2021-en-madrid-70447789-covo.aspx
AUDI,AUDI A4 Avant Advanced 35 TFSI,17.980 €,2020,167.875 km,Híbrido,150 cv,Girona,2026-05-08 09:29:10,ECO,https://www.coches.net/audi-a4-avant-advanced-35-tfsi-110kw-150cv-5p-electrico-hibrido-2021-en-girona-70569357-covo.aspx
PEUGEOT,PEUGEOT 208 BlueHDi Active Pack,14.500 €,2022,64.272 km,Diesel,100 cv,Córdoba,2026-05-08 09:29:10,C,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-active-pack-5p-diesel-2021-en-cordoba-61503180-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 CRDI Essence 4X2,13.900 €,2021,170.000 km,Diesel,116 cv,Madrid,2026-05-08 09:29:10,C,https://www.coches.net/hyundai-tucson-16-crdi-85kw-116cv-essence-4x2-5p-diesel-2020-en-madrid-70579913-covo.aspx
BMW,BMW Serie 1 118i,17.499 €,2018,99.000 km,Gasolina,136 cv,Zaragoza,2026-05-08 09:29:10,C,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2019-en-zaragoza-70526208-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo 1.6 TDI Sport,7.995 €,2011,169.000 km,Diesel,105 cv,Barcelona,2026-05-08 09:29:10,B,https://www.coches.net/volkswagen-polo-16-tdi-105cv-sport-5p-diesel-2011-en-barcelona-70555920-covo.aspx
BMW,BMW Serie 1 118i,21.190 €,2022,69.008 km,Gasolina,136 cv,Málaga,2026-05-08 09:29:10,C,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2022-en-malaga-70579086-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Match 1.0 TSI,19.490 €,2026,1 km,Gasolina,95 cv,Barcelona,2026-05-08 09:29:10,C,https://www.coches.net/km-0/volkswagen/polo/barcelona/match-10-tsi-70kw-95cv-gasolina-de-km0-70581887-kovn.aspx
VOLKSWAGEN,VOLKSWAGEN Polo RLine 1.0 TSI DSG,19.800 €,2022,42.000 km,Gasolina,110 cv,Navarra,2026-05-08 09:29:10,C,https://www.coches.net/volkswagen-polo-rline-10-tsi-81kw-110cv-dsg-5p-gasolina-2022-en-navarra-70583279-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo 1.2 TDI BlueMotion,6.500 €,2014,150.000 km,Diesel,75 cv,Ourense,2026-05-08 09:29:10,B,https://www.coches.net/volkswagen-polo-12-tdi-75cv-bluemotion-3p-diesel-2014-en-orense-70583868-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Life 1.0 TSI,16.900 €,2022,69.500 km,Gasolina,95 cv,Girona,2026-05-08 09:29:10,C,https://www.coches.net/volkswagen-polo-life-10-tsi-70kw-95cv-5p-gasolina-2023-en-girona-70583945-covo.aspx
